Date,Time,node_id,ac_power,apparant_power,dc_bus_voltage,dc_current,dc_power,dc_power_smb,efficiency,energy,energy_5min,energy_today,grid_curnt_1,grid_curnt_2,grid_curnt_3,grid_down,grid_frequency,grid_voltage_v12,grid_voltage_v23,grid_voltage_v31,inv_down,inv_temp,inverter_loss,pf,reactive_power,alarm/01,alarm/02,alarm/03,alarm/04,alarm/05,alarm/06,alarm/07,alarm/08,alarm/09,alarm/10,alarm/11,alarm/12,dc_bus_voltages/0,dc_bus_voltages/1,dc_bus_voltages/2,dc_bus_voltages/3,dc_bus_voltages/4,dc_bus_voltages/5,dc_bus_voltages/6,dc_bus_voltages/7,dc_bus_voltages/8,dc_bus_voltages/9,dc_bus_voltages/10,dc_bus_voltages/11,dc_bus_voltages/12,dc_bus_voltages/13,dc_bus_voltages/14,dc_bus_voltages/15,dc_bus_voltages/16,dc_bus_voltages/17,dc_bus_voltages/18,dc_bus_voltages/19,dc_currents/0,dc_currents/1,dc_currents/2,dc_currents/3,dc_currents/4,dc_currents/5,dc_currents/6,dc_currents/7,dc_currents/8,dc_currents/9,dc_currents/10,dc_currents/11,dc_currents/12,dc_currents/13,dc_currents/14,dc_currents/15,dc_currents/16,dc_currents/17,dc_currents/18,dc_currents/19,mppt_currents/0,mppt_currents/1,mppt_currents/2,mppt_currents/3,mppt_currents/4,mppt_currents/5,mppt_currents/6,mppt_currents/7,mppt_currents/8,mppt_currents/9,mppt_powers/0,mppt_powers/1,mppt_powers/2,mppt_powers/3,mppt_powers/4,mppt_powers/5,mppt_powers/6,mppt_powers/7,mppt_powers/8,mppt_powers/9,mppt_voltages/0,mppt_voltages/1,mppt_voltages/2,mppt_voltages/3,mppt_voltages/4,mppt_voltages/5,mppt_voltages/6,mppt_voltages/7,mppt_voltages/8,mppt_voltages/9,inv_status,timestamp,dc_power_smb/0,dc_power_smb/1
2023/02/07,13:20:00,5,86.39,86.39,577.0,142.0,81.93,0,105.44,163812.0,2.0,369.0,142.0,136.0,152.0,0,50.08,212.0,204.0,214.0,0,48.0,-4.46,1.0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675756200.0,,
2023/02/07,13:21:00,5,87.02,87.02,578.0,143.0,82.65,0,105.29,163813.0,1.0,370.0,143.0,137.0,153.0,0,50.06,212.0,204.0,214.0,0,48.0,-4.37,1.0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675756260.0,,
2023/02/07,13:22:00,5,86.89,86.89,579.0,143.0,82.8,0,104.94,163815.0,2.0,372.0,142.0,137.0,153.0,0,50.06,212.0,205.0,214.0,0,48.0,-4.09,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675756320.0,,
2023/02/07,13:23:00,5,86.48,86.48,581.0,141.0,81.92,0,105.57,163816.0,1.0,373.0,142.0,137.0,153.0,0,50.05,212.0,204.0,213.0,0,48.0,-4.56,1.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675756380.0,,
2023/02/07,13:24:00,5,86.21,86.21,584.0,140.0,81.76,0,105.44,163817.0,1.0,374.0,141.0,136.0,152.0,0,50.04,212.0,204.0,213.0,0,48.0,-4.45,1.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675756440.0,,
2023/02/07,13:25:00,5,86.0,86.0,594.0,137.0,81.38,0,105.68,163819.0,2.0,376.0,141.0,136.0,152.0,0,50.02,211.0,204.0,214.0,0,48.0,-4.62,1.0,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675756500.0,,
2023/02/07,14:23:00,5,77.15,77.15,589.0,123.0,72.45,0,106.49,163898.0,1.0,455.0,130.0,125.0,139.0,0,50.0,207.0,201.0,210.0,0,48.0,-4.7,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675759980.0,,
2023/02/07,14:24:00,5,76.66,76.66,579.0,125.0,72.38,0,105.91,163900.0,2.0,457.0,129.0,124.0,139.0,0,50.04,208.0,200.0,210.0,0,48.0,-4.28,1.0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675760040.0,,
2023/02/07,14:27:00,5,76.95,76.95,593.0,121.0,71.75,0,107.25,163903.0,1.0,460.0,129.0,123.0,139.0,0,50.01,208.0,200.0,210.0,0,48.0,-5.2,1.0,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675760220.0,,
2023/02/07,14:28:00,5,76.42,76.42,591.0,121.0,71.51,0,106.87,163905.0,2.0,462.0,129.0,123.0,139.0,0,49.95,208.0,200.0,209.0,0,48.0,-4.91,1.0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675760280.0,,
2023/02/07,14:29:00,5,76.34,76.34,585.0,122.0,71.37,0,106.96,163906.0,1.0,463.0,128.0,123.0,138.0,0,49.96,208.0,200.0,210.0,0,48.0,-4.97,1.0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675760340.0,,
2023/02/07,14:33:00,5,75.31,75.31,579.0,122.0,70.64,0,106.61,163911.0,1.0,468.0,127.0,122.0,136.0,0,50.03,207.0,201.0,209.0,0,48.0,-4.67,1.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675760580.0,,
2023/02/07,14:34:00,5,76.22,76.22,577.0,124.0,71.55,0,106.53,163912.0,1.0,469.0,129.0,123.0,138.0,0,50.03,208.0,200.0,209.0,0,48.0,-4.67,1.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675760640.0,,
2023/02/07,14:35:00,5,75.68,75.68,586.0,121.0,70.91,0,106.73,163914.0,2.0,471.0,128.0,122.0,137.0,0,50.03,208.0,200.0,209.0,0,48.0,-4.77,1.0,-4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675760700.0,,
2023/02/07,14:36:00,5,75.04,75.04,597.0,117.0,69.85,0,107.43,163915.0,1.0,472.0,127.0,121.0,136.0,0,50.03,208.0,200.0,209.0,0,48.0,-5.19,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675760760.0,,
2023/02/07,14:37:00,5,75.75,75.75,592.0,119.0,70.45,0,107.52,163916.0,1.0,473.0,128.0,122.0,137.0,0,49.98,207.0,199.0,209.0,0,48.0,-5.3,1.0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675760820.0,,
