Date,Time,irradience,ambient_temp,ghi,irradiance_tdf,temperature,node_id,POA Instantaneous Energy,Daily POA Energy
2023/02/07,07:35:00,17.4,,,,0.84,1,1.45,1.45
2023/02/07,13:20:00,884.62,,,978.5,0.32,1,73.71833333333333,75.16833333333334
2023/02/07,13:25:00,875.34,,,966.05,0.9,1,72.94500000000001,148.11333333333334
