Date,Time,node_id,ac_power,apparant_power,dc_bus_voltage,dc_current,dc_power,dc_power_smb,efficiency,energy,energy_5min,energy_today,grid_curnt_1,grid_curnt_2,grid_curnt_3,grid_down,grid_frequency,grid_voltage_v12,grid_voltage_v23,grid_voltage_v31,inv_down,inv_temp,inverter_loss,pf,reactive_power,alarm/01,alarm/02,alarm/03,alarm/04,alarm/05,alarm/06,alarm/07,alarm/08,alarm/09,alarm/10,alarm/11,alarm/12,dc_bus_voltages/0,dc_bus_voltages/1,dc_bus_voltages/2,dc_bus_voltages/3,dc_bus_voltages/4,dc_bus_voltages/5,dc_bus_voltages/6,dc_bus_voltages/7,dc_bus_voltages/8,dc_bus_voltages/9,dc_bus_voltages/10,dc_bus_voltages/11,dc_bus_voltages/12,dc_bus_voltages/13,dc_bus_voltages/14,dc_bus_voltages/15,dc_bus_voltages/16,dc_bus_voltages/17,dc_bus_voltages/18,dc_bus_voltages/19,dc_currents/0,dc_currents/1,dc_currents/2,dc_currents/3,dc_currents/4,dc_currents/5,dc_currents/6,dc_currents/7,dc_currents/8,dc_currents/9,dc_currents/10,dc_currents/11,dc_currents/12,dc_currents/13,dc_currents/14,dc_currents/15,dc_currents/16,dc_currents/17,dc_currents/18,dc_currents/19,mppt_currents/0,mppt_currents/1,mppt_currents/2,mppt_currents/3,mppt_currents/4,mppt_currents/5,mppt_currents/6,mppt_currents/7,mppt_currents/8,mppt_currents/9,mppt_powers/0,mppt_powers/1,mppt_powers/2,mppt_powers/3,mppt_powers/4,mppt_powers/5,mppt_powers/6,mppt_powers/7,mppt_powers/8,mppt_powers/9,mppt_voltages/0,mppt_voltages/1,mppt_voltages/2,mppt_voltages/3,mppt_voltages/4,mppt_voltages/5,mppt_voltages/6,mppt_voltages/7,mppt_voltages/8,mppt_voltages/9
2023/02/07,13:10:00,19,25.73,25.77,765.5,40.9,26.39,26.39,97.5,132247.0,2.3,121.0,31.6,31.6,31.1,0,49.97,275.6,270.8,273.5,0,71.5,0.66,1.0,1.55,0,0,0,0,0,0,0,0,0,0,0,0,655.9,636.0,644.3,639.9,,,,,,,,,,,,,,,,,11.6,5.9,11.6,11.8,,,,,,,,,,,,,,,,,11.6,5.9,11.6,11.8,,,,,,,7.61,3.75,7.47,7.55,,,,,,,655.9,636.0,644.3,639.9,,,,,,
2023/02/07,13:15:00,19,25.41,25.48,763.4,40.5,26.06,26.06,97.51,132249.0,2.0,123.0,31.3,31.4,30.9,0,49.99,274.4,269.6,272.6,0,69.6,0.65,1.0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,644.0,648.0,640.3,644.0,,,,,,,,,,,,,,,,,11.7,5.7,11.5,11.6,,,,,,,,,,,,,,,,,11.7,5.7,11.5,11.6,,,,,,,7.53,3.69,7.36,7.47,,,,,,,644.0,648.0,640.3,644.0,,,,,,
2023/02/07,13:20:00,19,25.31,25.36,779.8,40.5,25.96,25.96,97.5,132251.0,2.3,125.3,30.6,30.6,30.1,0,50.1,280.8,274.4,278.3,0,69.8,0.65,1.0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,640.3,636.7,644.9,639.9,,,,,,,,,,,,,,,,,11.7,5.8,11.4,11.6,,,,,,,,,,,,,,,,,11.7,5.8,11.4,11.6,,,,,,,7.49,3.69,7.35,7.42,,,,,,,640.3,636.7,644.9,639.9,,,,,,
2023/02/07,13:25:00,19,25.85,25.92,781.3,41.4,26.52,26.52,97.47,132253.0,2.0,127.3,31.1,31.3,30.6,0,50.06,281.1,275.9,279.3,0,71.3,0.67,1.0,1.93,0,0,0,0,0,0,0,0,0,0,0,0,639.6,635.6,644.5,639.8,,,,,,,,,,,,,,,,,11.9,5.9,11.7,11.9,,,,,,,,,,,,,,,,,11.9,5.9,11.7,11.9,,,,,,,7.61,3.75,7.54,7.61,,,,,,,639.6,635.6,644.5,639.8,,,,,,
2023/02/07,14:35:00,19,19.56,19.77,775.1,30.2,20.07,20.07,97.46,132279.0,1.7,152.8,23.9,24.0,23.5,0,50.06,279.3,274.7,276.8,0,62.8,0.51,0.99,2.87,0,0,0,0,0,0,0,0,0,0,0,0,663.8,659.8,668.0,663.8,,,,,,,,,,,,,,,,,8.7,4.3,8.5,8.7,,,,,,,,,,,,,,,,,8.7,4.3,8.5,8.7,,,,,,,5.78,2.84,5.68,5.78,,,,,,,663.8,659.8,668.0,663.8,,,,,,
