Date,Time,node_id,ac_power,apparant_power,dc_bus_voltage,dc_current,dc_power,dc_power_smb,efficiency,energy,energy_5min,energy_today,grid_curnt_1,grid_curnt_2,grid_curnt_3,grid_down,grid_frequency,grid_voltage_v12,grid_voltage_v23,grid_voltage_v31,inv_down,inv_temp,inverter_loss,pf,reactive_power,alarm/01,alarm/02,alarm/03,alarm/04,alarm/05,alarm/06,alarm/07,alarm/08,alarm/09,alarm/10,alarm/11,alarm/12,dc_bus_voltages/0,dc_bus_voltages/1,dc_bus_voltages/2,dc_bus_voltages/3,dc_bus_voltages/4,dc_bus_voltages/5,dc_bus_voltages/6,dc_bus_voltages/7,dc_bus_voltages/8,dc_bus_voltages/9,dc_bus_voltages/10,dc_bus_voltages/11,dc_bus_voltages/12,dc_bus_voltages/13,dc_bus_voltages/14,dc_bus_voltages/15,dc_bus_voltages/16,dc_bus_voltages/17,dc_bus_voltages/18,dc_bus_voltages/19,dc_currents/0,dc_currents/1,dc_currents/2,dc_currents/3,dc_currents/4,dc_currents/5,dc_currents/6,dc_currents/7,dc_currents/8,dc_currents/9,dc_currents/10,dc_currents/11,dc_currents/12,dc_currents/13,dc_currents/14,dc_currents/15,dc_currents/16,dc_currents/17,dc_currents/18,dc_currents/19,mppt_currents/0,mppt_currents/1,mppt_currents/2,mppt_currents/3,mppt_currents/4,mppt_currents/5,mppt_currents/6,mppt_currents/7,mppt_currents/8,mppt_currents/9,mppt_powers/0,mppt_powers/1,mppt_powers/2,mppt_powers/3,mppt_powers/4,mppt_powers/5,mppt_powers/6,mppt_powers/7,mppt_powers/8,mppt_powers/9,mppt_voltages/0,mppt_voltages/1,mppt_voltages/2,mppt_voltages/3,mppt_voltages/4,mppt_voltages/5,mppt_voltages/6,mppt_voltages/7,mppt_voltages/8,mppt_voltages/9,ac_power_set,bst1_igbt_temp,bst2_igbt_temp,inv_status,pf_set,power_limit_flag,u_igbt_temp,v_igbt_temp,w_igbt_temp
2023/02/07,13:15:00,4,14.1,14.11,704.7,24.6,14.4,14.11,97.92,123129.4,0,62.1,19.0,18.9,18.9,0,49.97,253.3,252.6,250.7,0,49.5,0.3,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,597.7,597.7,597.7,597.7,550.5,550.5,550.5,550.5,,,,,,,,,,,,,4.1,4.0,3.9,0.0,0.0,4.1,4.3,4.2,,,,,,,,,,,,,12.3,12.6,,,,,,,,,7.3,7.1,,,,,,,,,597.7,550.5,,,,,,,,,0.0,59.4,62.2,65.0,1.0,1,64.3,63.0,63.6
2023/02/07,13:25:00,4,14.3,14.31,701.0,24.3,14.7,14.35,97.28,123132.0,0,64.7,19.1,19.3,19.2,0,50.06,252.1,251.4,249.3,0,49.4,0.4,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,594.6,594.6,594.6,594.6,586.8,586.8,586.8,586.8,,,,,,,,,,,,,4.1,4.1,4.0,0.0,0.0,4.0,4.0,4.1,,,,,,,,,,,,,12.2,12.1,,,,,,,,,7.4,7.3,,,,,,,,,594.6,586.8,,,,,,,,,0.0,60.1,62.3,65.0,1.0,1,64.9,63.6,64.0
