Date,Time,irradience,ambient_temp,ghi,irradiance_tdf,temperature,node_id,POA Instantaneous Energy,Daily POA Energy
2023/02/07,11:50:00,645.63,,,625.64,32.2,1,53.8025,53.8025
2023/02/07,13:10:00,613.72,,,590.29,33.88,1,51.14333333333334,104.94583333333334
2023/02/07,13:15:00,602.12,,,579.31,33.81,1,50.17666666666667,155.1225
2023/02/07,13:20:00,596.32,,,572.34,34.35,1,49.693333333333335,204.81583333333333
2023/02/07,13:25:00,591.1,,,567.84,34.15,1,49.25833333333333,254.07416666666666
2023/02/07,14:35:00,464.64,,,445.82,34.42,1,38.72,292.7941666666667
