Date,Time,irradience,ambient_temp,ghi,irradiance_tdf,temperature,node_id,POA Instantaneous Energy,Daily POA Energy
2023/02/07,11:50:00,741.0,,,723,30.7,1,61.75,61.75
2023/02/07,13:10:00,807.0,,,784,31.6,1,67.25,129.0
2023/02/07,13:15:00,795.0,,,773,31.3,1,66.25,195.25
2023/02/07,13:20:00,776.0,,,756,30.9,1,64.66666666666667,259.9166666666667
2023/02/07,13:25:00,754.0,,,736,30.5,1,62.833333333333336,322.75
2023/02/07,14:30:00,666.0,,,651,30.1,1,55.5,378.25
2023/02/07,14:35:00,661.0,,,646,30.4,1,55.083333333333336,433.3333333333333
