Date,Time,freq,fwd_run_secs,i_b,i_r,i_y,kvah_f,kvah_r,kvarh_f,kvarh_r,kwh_f,kwh_f_5min,kwh_f_today,kwh_r,pf,pow_act,pow_app,pow_react,rev_run_secs,v_br,v_ry,v_yb
2023/02/07,11:50:00,50.01,0,63.74,63.68,64.03,228051.0,509.0,6955.0,7.0,227022.0,4.0,109.0,49.0,1.0,46.34,46.34,0.14,0,419.49,419.46,418.81
2023/02/07,13:10:00,49.97,0,67.74,67.77,68.14,228115.0,509.0,6955.0,7.0,227085.0,4.0,172.0,49.0,1.0,50.7,50.7,0.15,0,431.77,430.49,431.51
2023/02/07,13:15:00,49.97,0,66.95,67.11,67.37,228119.0,509.0,6955.0,7.0,227090.0,5.0,176.0,49.0,1.0,50.23,50.23,0.18,0,431.96,431.18,432.67
2023/02/07,13:20:00,50.1,0,67.38,67.44,67.79,228123.0,509.0,6955.0,7.0,227094.0,4.0,181.0,49.0,1.0,50.61,50.62,0.18,0,432.92,432.09,433.1
2023/02/07,13:25:00,50.04,0,65.09,65.18,65.58,228127.0,509.0,6955.0,7.0,227098.0,4.0,185.0,49.0,1.0,48.77,48.78,0.19,0,431.78,430.27,432.05
2023/02/07,14:35:00,50.07,0,53.78,53.8,54.23,228180.0,509.0,6955.0,7.0,227151.0,3.0,239.0,49.0,1.0,39.86,39.87,0.25,0,427.54,425.56,427.21
