Date,Time,irradience,ambient_temp,ghi,irradiance_tdf,temperature,node_id,POA Instantaneous Energy,Daily POA Energy
2023/02/07,11:50:00,930.0,,,810,55.0,1,77.5,77.5
2023/02/07,13:10:00,973.0,,,850,54.4,1,81.08333333333333,158.58333333333331
2023/02/07,13:15:00,973.0,,,847,55.0,1,81.08333333333333,239.66666666666663
2023/02/07,13:20:00,959.0,,,835,55.1,1,79.91666666666667,319.5833333333333
2023/02/07,13:25:00,970.0,,,849,53.9,1,80.83333333333333,400.41666666666663
2023/02/07,14:35:00,856.0,,,747,54.5,1,71.33333333333333,471.74999999999994
