Date,Time,node_id,ac_power,apparant_power,dc_bus_voltage,dc_current,dc_power,dc_power_smb,efficiency,energy,energy_5min,energy_today,grid_curnt_1,grid_curnt_2,grid_curnt_3,grid_down,grid_frequency,grid_voltage_v12,grid_voltage_v23,grid_voltage_v31,inv_down,inv_temp,inverter_loss,pf,reactive_power,alarm/01,alarm/02,alarm/03,alarm/04,alarm/05,alarm/06,alarm/07,alarm/08,alarm/09,alarm/10,alarm/11,alarm/12,dc_bus_voltages/0,dc_bus_voltages/1,dc_bus_voltages/2,dc_bus_voltages/3,dc_bus_voltages/4,dc_bus_voltages/5,dc_bus_voltages/6,dc_bus_voltages/7,dc_bus_voltages/8,dc_bus_voltages/9,dc_bus_voltages/10,dc_bus_voltages/11,dc_bus_voltages/12,dc_bus_voltages/13,dc_bus_voltages/14,dc_bus_voltages/15,dc_bus_voltages/16,dc_bus_voltages/17,dc_bus_voltages/18,dc_bus_voltages/19,dc_currents/0,dc_currents/1,dc_currents/2,dc_currents/3,dc_currents/4,dc_currents/5,dc_currents/6,dc_currents/7,dc_currents/8,dc_currents/9,dc_currents/10,dc_currents/11,dc_currents/12,dc_currents/13,dc_currents/14,dc_currents/15,dc_currents/16,dc_currents/17,dc_currents/18,dc_currents/19,mppt_currents/0,mppt_currents/1,mppt_currents/2,mppt_currents/3,mppt_currents/4,mppt_currents/5,mppt_currents/6,mppt_currents/7,mppt_currents/8,mppt_currents/9,mppt_powers/0,mppt_powers/1,mppt_powers/2,mppt_powers/3,mppt_powers/4,mppt_powers/5,mppt_powers/6,mppt_powers/7,mppt_powers/8,mppt_powers/9,mppt_voltages/0,mppt_voltages/1,mppt_voltages/2,mppt_voltages/3,mppt_voltages/4,mppt_voltages/5,mppt_voltages/6,mppt_voltages/7,mppt_voltages/8,mppt_voltages/9,ac_power_set,pf_set,power_limit_flag
2023/02/07,13:10:00,6,47.38,47.37,691.9,82.2,49.36,,95.99,196022.0,0.8,204.7,63.2,63.9,63.9,0,49.93,249.5,249.8,248.2,0,65.4,1.98,1.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,595.9,605.8,602.2,598.1,,,,,,,,,,,,,,,,,20.9,20.5,20.5,20.3,,,,,,,,,,,,,,,,,20.9,20.5,20.5,20.3,,,,,,,12.45,12.42,12.35,12.14,,,,,,,595.9,605.8,602.2,598.1,,,,,,,61.83,1.0,0
2023/02/07,13:11:00,6,46.71,46.69,694.6,81.1,48.7,,95.91,196022.0,0.8,205.5,62.0,62.4,62.4,0,49.92,249.5,249.7,248.5,0,65.5,1.99,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,599.6,594.7,606.0,601.9,,,,,,,,,,,,,,,,,20.5,20.6,20.1,19.9,,,,,,,,,,,,,,,,,20.5,20.6,20.1,19.9,,,,,,,12.29,12.25,12.18,11.98,,,,,,,599.6,594.7,606.0,601.9,,,,,,,63.04,1.0,0
2023/02/07,13:12:00,6,46.16,46.14,692.8,79.5,48.05,,96.07,196023.0,0.8,206.3,61.3,62.0,61.9,0,49.93,249.1,249.6,248.5,0,65.2,1.89,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,603.4,605.6,602.9,605.6,,,,,,,,,,,,,,,,,20.1,20.0,19.9,19.5,,,,,,,,,,,,,,,,,20.1,20.0,19.9,19.5,,,,,,,12.13,12.11,12.0,11.81,,,,,,,603.4,605.6,602.9,605.6,,,,,,,58.96,1.0,0
2023/02/07,13:13:00,6,45.95,45.93,691.9,79.5,47.88,,95.97,196024.0,0.8,207.1,61.2,61.7,61.7,0,49.95,248.8,249.3,247.7,0,65.8,1.93,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,599.7,601.7,599.0,608.7,,,,,,,,,,,,,,,,,20.2,20.0,20.0,19.3,,,,,,,,,,,,,,,,,20.2,20.0,20.0,19.3,,,,,,,12.11,12.03,11.98,11.75,,,,,,,599.7,601.7,599.0,608.7,,,,,,,60.03,1.0,0
2023/02/07,13:14:00,6,46.27,46.26,694.6,79.5,48.1,,96.2,196025.0,0.7,207.8,61.6,61.9,61.9,0,49.95,249.3,249.5,248.0,0,65.9,1.83,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,608.2,602.6,606.7,602.9,,,,,,,,,,,,,,,,,20.0,20.1,19.8,19.6,,,,,,,,,,,,,,,,,20.0,20.1,19.8,19.6,,,,,,,12.16,12.11,12.01,11.82,,,,,,,608.2,602.6,606.7,602.9,,,,,,,62.0,1.0,0
2023/02/07,13:15:00,6,46.84,46.82,690.8,80.3,48.69,,96.2,196026.0,0.8,208.6,62.5,63.1,63.1,0,49.98,248.8,249.3,247.7,0,65.9,1.85,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,607.6,609.6,606.3,601.9,,,,,,,,,,,,,,,,,20.3,20.1,20.1,19.8,,,,,,,,,,,,,,,,,20.3,20.1,20.1,19.8,,,,,,,12.33,12.25,12.19,11.92,,,,,,,607.6,609.6,606.3,601.9,,,,,,,59.47,1.0,0
2023/02/07,13:16:00,6,47.03,47.01,689.9,80.4,48.94,,96.1,196026.0,0.8,209.4,62.9,63.5,63.3,0,49.99,247.3,248.0,246.9,0,66.4,1.91,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,604.4,614.0,603.7,613.0,,,,,,,,,,,,,,,,,20.5,20.0,20.3,19.6,,,,,,,,,,,,,,,,,20.5,20.0,20.3,19.6,,,,,,,12.39,12.28,12.26,12.01,,,,,,,604.4,614.0,603.7,613.0,,,,,,,60.52,1.0,0
2023/02/07,13:17:00,6,47.09,47.08,690.8,80.1,48.99,,96.12,196027.0,0.8,210.2,62.9,63.3,63.2,0,50.04,248.8,249.0,247.7,0,66.7,1.9,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,610.7,612.8,610.4,612.7,,,,,,,,,,,,,,,,,20.3,20.1,20.1,19.6,,,,,,,,,,,,,,,,,20.3,20.1,20.1,19.6,,,,,,,12.4,12.32,12.27,12.01,,,,,,,610.7,612.8,610.4,612.7,,,,,,,63.45,1.0,0
2023/02/07,13:18:00,6,47.17,47.16,690.2,80.2,48.95,,96.36,196028.0,0.8,211.0,63.3,63.5,63.5,0,50.06,247.8,248.4,246.7,0,66.9,1.78,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,608.3,610.1,613.8,609.5,,,,,,,,,,,,,,,,,20.4,20.2,19.9,19.7,,,,,,,,,,,,,,,,,20.4,20.2,19.9,19.7,,,,,,,12.41,12.32,12.21,12.01,,,,,,,608.3,610.1,613.8,609.5,,,,,,,61.3,1.0,0
2023/02/07,13:19:00,6,47.22,47.21,692.8,80.5,49.14,,96.09,196029.0,0.7,211.7,63.1,63.9,63.5,0,50.02,248.2,248.6,246.7,0,67.2,1.92,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,608.2,610.2,606.6,616.9,,,,,,,,,,,,,,,,,20.4,20.3,20.3,19.5,,,,,,,,,,,,,,,,,20.4,20.3,20.3,19.5,,,,,,,12.41,12.39,12.31,12.03,,,,,,,608.2,610.2,606.6,616.9,,,,,,,63.0,1.0,0
2023/02/07,13:20:00,6,47.0,46.98,693.1,80.1,48.94,,96.04,196029.0,0.8,212.5,62.7,63.1,63.1,0,50.05,248.9,248.8,247.5,0,66.6,1.94,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,608.2,610.6,614.7,610.6,,,,,,,,,,,,,,,,,20.3,20.2,19.9,19.7,,,,,,,,,,,,,,,,,20.3,20.2,19.9,19.7,,,,,,,12.35,12.33,12.23,12.03,,,,,,,608.2,610.6,614.7,610.6,,,,,,,65.6,1.0,0
2023/02/07,13:21:00,6,46.79,46.77,694.0,80.1,48.67,,96.14,196030.0,0.8,213.3,62.3,62.5,62.5,0,50.06,249.6,249.9,248.9,0,66.5,1.88,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,610.4,612.6,602.2,605.5,,,,,,,,,,,,,,,,,20.1,20.0,20.2,19.8,,,,,,,,,,,,,,,,,20.1,20.0,20.2,19.8,,,,,,,12.27,12.25,12.16,11.99,,,,,,,610.4,612.6,602.2,605.5,,,,,,,65.0,1.0,0
2023/02/07,13:22:00,6,46.55,46.53,691.6,80.1,48.39,,96.2,196031.0,0.8,214.1,62.1,62.5,62.5,0,50.05,248.2,248.8,247.0,0,66.0,1.84,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,607.0,601.4,606.4,601.6,,,,,,,,,,,,,,,,,20.1,20.2,20.0,19.8,,,,,,,,,,,,,,,,,20.1,20.2,20.0,19.8,,,,,,,12.2,12.15,12.13,11.91,,,,,,,607.0,601.4,606.4,601.6,,,,,,,58.92,1.0,0
2023/02/07,13:23:00,6,46.4,46.39,690.8,79.5,48.31,,96.05,196032.0,0.8,214.9,62.1,62.4,62.3,0,50.06,248.1,248.3,247.1,0,65.8,1.91,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,608.8,611.0,607.4,603.6,,,,,,,,,,,,,,,,,20.0,19.9,19.9,19.7,,,,,,,,,,,,,,,,,20.0,19.9,19.9,19.7,,,,,,,12.18,12.16,12.09,11.89,,,,,,,608.8,611.0,607.4,603.6,,,,,,,57.82,1.0,0
2023/02/07,13:24:00,6,46.4,46.39,691.9,79.7,48.39,,95.89,196033.0,0.7,215.6,62.0,62.5,62.4,0,50.04,248.4,248.7,247.3,0,65.9,1.99,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,605.0,606.4,610.7,606.7,,,,,,,,,,,,,,,,,20.2,20.1,19.8,19.6,,,,,,,,,,,,,,,,,20.2,20.1,19.8,19.6,,,,,,,12.22,12.19,12.09,11.89,,,,,,,605.0,606.4,610.7,606.7,,,,,,,58.94,1.0,0
2023/02/07,13:25:00,6,46.13,46.11,689.9,79.6,47.98,,96.14,196033.0,0.8,216.4,61.7,62.0,61.9,0,50.05,247.8,248.4,247.1,0,65.6,1.85,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,600.4,602.2,599.6,609.4,,,,,,,,,,,,,,,,,20.2,20.0,20.1,19.3,,,,,,,,,,,,,,,,,20.2,20.0,20.1,19.3,,,,,,,12.13,12.04,12.05,11.76,,,,,,,600.4,602.2,599.6,609.4,,,,,,,63.65,1.0,0
2023/02/07,14:24:00,6,40.08,40.07,685.8,68.2,41.66,,96.21,196076.0,0.7,259.5,54.0,54.6,54.6,0,50.06,247.1,246.6,245.3,0,60.4,1.58,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,612.0,613.7,603.7,613.9,,,,,,,,,,,,,,,,,17.3,17.0,17.2,16.7,,,,,,,,,,,,,,,,,17.3,17.0,17.2,16.7,,,,,,,10.59,10.43,10.38,10.25,,,,,,,612.0,613.7,603.7,613.9,,,,,,,53.74,1.0,0
2023/02/07,14:27:00,6,40.2,40.18,688.7,68.5,41.84,,96.08,196078.0,0.7,261.5,54.0,54.5,54.3,0,50.04,248.0,247.5,246.6,0,60.5,1.64,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,615.7,610.3,607.0,610.3,,,,,,,,,,,,,,,,,17.2,17.3,17.2,16.8,,,,,,,,,,,,,,,,,17.2,17.3,17.2,16.8,,,,,,,10.59,10.56,10.44,10.25,,,,,,,615.7,610.3,607.0,610.3,,,,,,,54.57,1.0,0
2023/02/07,14:28:00,6,39.92,39.91,687.0,67.5,41.45,,96.31,196079.0,0.7,262.2,53.8,54.1,54.1,0,49.92,247.1,246.9,245.7,0,60.3,1.53,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,611.9,613.4,617.5,613.4,,,,,,,,,,,,,,,,,17.2,17.0,16.7,16.6,,,,,,,,,,,,,,,,,17.2,17.0,16.7,16.6,,,,,,,10.52,10.43,10.31,10.18,,,,,,,611.9,613.4,617.5,613.4,,,,,,,57.13,1.0,0
2023/02/07,14:29:00,6,39.71,39.7,685.8,67.1,41.19,,96.41,196080.0,0.6,262.8,53.6,53.8,53.8,0,49.99,246.7,246.3,245.4,0,59.4,1.48,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,611.8,613.2,617.3,613.3,,,,,,,,,,,,,,,,,17.1,16.9,16.6,16.5,,,,,,,,,,,,,,,,,17.1,16.9,16.6,16.5,,,,,,,10.46,10.36,10.25,10.12,,,,,,,611.8,613.2,617.3,613.3,,,,,,,53.41,1.0,0
2023/02/07,14:30:00,6,39.52,39.5,685.2,67.0,41.04,,96.3,196080.0,0.6,263.4,53.6,54.0,54.0,0,49.95,246.7,246.1,245.4,0,59.3,1.52,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,619.1,606.6,610.8,613.7,,,,,,,,,,,,,,,,,16.8,17.0,16.8,16.4,,,,,,,,,,,,,,,,,16.8,17.0,16.8,16.4,,,,,,,10.4,10.31,10.26,10.06,,,,,,,619.1,606.6,610.8,613.7,,,,,,,55.41,1.0,0
2023/02/07,14:33:00,6,38.34,38.33,683.7,64.3,39.8,,96.33,196082.0,0.6,265.4,52.1,52.4,52.4,0,50.07,245.9,245.6,244.1,0,58.2,1.46,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,616.7,618.3,622.7,618.3,,,,,,,,,,,,,,,,,16.3,16.2,16.0,15.8,,,,,,,,,,,,,,,,,16.3,16.2,16.0,15.8,,,,,,,10.05,10.02,9.96,9.77,,,,,,,616.7,618.3,622.7,618.3,,,,,,,52.36,1.0,0
2023/02/07,14:34:00,6,38.99,38.97,682.6,65.2,40.45,,96.39,196083.0,0.7,266.1,52.9,53.3,53.3,0,50.05,245.6,245.5,244.2,0,58.4,1.46,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,623.8,617.9,622.2,617.9,,,,,,,,,,,,,,,,,16.4,16.5,16.2,16.1,,,,,,,,,,,,,,,,,16.4,16.5,16.2,16.1,,,,,,,10.23,10.2,10.08,9.95,,,,,,,623.8,617.9,622.2,617.9,,,,,,,52.3,1.0,0
2023/02/07,14:35:00,6,39.04,39.02,683.2,64.8,40.52,,96.35,196084.0,0.5,266.6,53.2,53.6,53.4,0,50.05,245.7,246.1,244.6,0,58.7,1.48,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,624.3,618.4,631.7,627.1,,,,,,,,,,,,,,,,,16.5,16.5,16.0,15.8,,,,,,,,,,,,,,,,,16.5,16.5,16.0,15.8,,,,,,,10.3,10.2,10.11,9.91,,,,,,,624.3,618.4,631.7,627.1,,,,,,,49.24,1.0,0
2023/02/07,14:36:00,6,39.2,39.18,686.7,65.8,40.74,,96.22,196084.0,0.8,267.4,52.9,53.3,53.3,0,50.07,246.7,246.6,245.4,0,59.0,1.54,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,620.5,622.4,619.0,614.6,,,,,,,,,,,,,,,,,16.6,16.5,16.5,16.2,,,,,,,,,,,,,,,,,16.6,16.5,16.5,16.2,,,,,,,10.3,10.27,10.21,9.96,,,,,,,620.5,622.4,619.0,614.6,,,,,,,54.73,1.0,0
2023/02/07,14:37:00,6,39.39,39.38,685.2,65.7,40.93,,96.24,196085.0,0.6,268.0,53.6,53.8,53.7,0,50.01,246.0,246.2,244.9,0,59.3,1.54,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,624.4,618.8,623.0,625.8,,,,,,,,,,,,,,,,,16.6,16.7,16.4,16.0,,,,,,,,,,,,,,,,,16.6,16.7,16.4,16.0,,,,,,,10.37,10.33,10.22,10.01,,,,,,,624.4,618.8,623.0,625.8,,,,,,,51.2,1.0,0
