Date,Time,node_id,ac_power,apparant_power,dc_bus_voltage,dc_current,dc_power,dc_power_smb,efficiency,energy,energy_5min,energy_today,grid_curnt_1,grid_curnt_2,grid_curnt_3,grid_down,grid_frequency,grid_voltage_v12,grid_voltage_v23,grid_voltage_v31,inv_down,inv_temp,inverter_loss,pf,reactive_power,alarm/01,alarm/02,alarm/03,alarm/04,alarm/05,alarm/06,alarm/07,alarm/08,alarm/09,alarm/10,alarm/11,alarm/12,dc_bus_voltages/0,dc_bus_voltages/1,dc_bus_voltages/2,dc_bus_voltages/3,dc_bus_voltages/4,dc_bus_voltages/5,dc_bus_voltages/6,dc_bus_voltages/7,dc_bus_voltages/8,dc_bus_voltages/9,dc_bus_voltages/10,dc_bus_voltages/11,dc_bus_voltages/12,dc_bus_voltages/13,dc_bus_voltages/14,dc_bus_voltages/15,dc_bus_voltages/16,dc_bus_voltages/17,dc_bus_voltages/18,dc_bus_voltages/19,dc_currents/0,dc_currents/1,dc_currents/2,dc_currents/3,dc_currents/4,dc_currents/5,dc_currents/6,dc_currents/7,dc_currents/8,dc_currents/9,dc_currents/10,dc_currents/11,dc_currents/12,dc_currents/13,dc_currents/14,dc_currents/15,dc_currents/16,dc_currents/17,dc_currents/18,dc_currents/19,mppt_currents/0,mppt_currents/1,mppt_currents/2,mppt_currents/3,mppt_currents/4,mppt_currents/5,mppt_currents/6,mppt_currents/7,mppt_currents/8,mppt_currents/9,mppt_powers/0,mppt_powers/1,mppt_powers/2,mppt_powers/3,mppt_powers/4,mppt_powers/5,mppt_powers/6,mppt_powers/7,mppt_powers/8,mppt_powers/9,mppt_voltages/0,mppt_voltages/1,mppt_voltages/2,mppt_voltages/3,mppt_voltages/4,mppt_voltages/5,mppt_voltages/6,mppt_voltages/7,mppt_voltages/8,mppt_voltages/9
2023/02/07,13:15:00,16,34.59,34.59,633.69,55.5,35.17,35.28,98.35,418736.78,1.96,134.64,42.1,41.9,42.0,0,49.99,475.4,478.8,475.8,0,68.0,0.58,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,636.0,636.0,637.1,637.1,631.1,631.1,638.5,638.5,,,,,,,,,,,,,6.9,7.0,7.0,6.8,7.1,6.9,7.0,6.8,,,,,,,,,,,,,13.9,13.8,14.0,13.8,,,,,,,8.86,8.8,8.82,8.81,,,,,,,636.0,637.1,631.1,638.5,,,,,,
2023/02/07,13:20:00,16,35.5,35.5,622.93,58.0,36.13,36.35,98.27,418739.88,3.11,137.75,43.3,43.1,43.2,0,50.08,474.8,478.3,474.3,0,68.6,0.63,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,630.0,630.0,625.1,625.1,619.2,619.2,632.5,632.5,,,,,,,,,,,,,7.2,7.3,7.4,7.1,7.4,7.2,7.3,7.1,,,,,,,,,,,,,14.5,14.5,14.6,14.4,,,,,,,9.1,9.02,9.04,9.1,,,,,,,630.0,625.1,619.2,632.5,,,,,,
2023/02/07,13:25:00,16,34.98,34.98,623.29,57.1,35.59,35.7,98.27,418742.96,3.07,140.82,43.3,43.0,43.2,0,50.04,467.2,471.4,468.3,0,69.1,0.61,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,630.0,630.0,619.1,619.1,625.1,625.1,626.5,626.5,,,,,,,,,,,,,7.1,7.2,7.3,7.0,7.2,7.0,7.2,7.1,,,,,,,,,,,,,14.3,14.3,14.2,14.3,,,,,,,8.97,8.9,8.93,8.99,,,,,,,630.0,619.1,625.1,626.5,,,,,,
2023/02/07,14:35:00,16,28.47,28.47,631.44,45.8,28.92,28.97,98.43,418777.28,2.59,175.15,34.2,34.1,34.2,0,50.06,481.5,484.7,482.1,0,65.7,0.45,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,642.0,642.0,625.1,625.1,631.1,631.1,632.4,632.4,,,,,,,,,,,,,5.6,5.7,5.9,5.7,5.8,5.6,5.8,5.7,,,,,,,,,,,,,11.3,11.6,11.4,11.5,,,,,,,7.28,7.22,7.23,7.27,,,,,,,642.0,625.1,631.1,632.4,,,,,,
