Date,Time,node_id,ac_power,apparant_power,dc_bus_voltage,dc_current,dc_power,dc_power_smb,efficiency,energy,energy_5min,energy_today,grid_curnt_1,grid_curnt_2,grid_curnt_3,grid_down,grid_frequency,grid_voltage_v12,grid_voltage_v23,grid_voltage_v31,inv_down,inv_temp,inverter_loss,pf,reactive_power,alarm/01,alarm/02,alarm/03,alarm/04,alarm/05,alarm/06,alarm/07,alarm/08,alarm/09,alarm/10,alarm/11,alarm/12,dc_bus_voltages/0,dc_bus_voltages/1,dc_bus_voltages/2,dc_bus_voltages/3,dc_bus_voltages/4,dc_bus_voltages/5,dc_bus_voltages/6,dc_bus_voltages/7,dc_bus_voltages/8,dc_bus_voltages/9,dc_bus_voltages/10,dc_bus_voltages/11,dc_bus_voltages/12,dc_bus_voltages/13,dc_bus_voltages/14,dc_bus_voltages/15,dc_bus_voltages/16,dc_bus_voltages/17,dc_bus_voltages/18,dc_bus_voltages/19,dc_currents/0,dc_currents/1,dc_currents/2,dc_currents/3,dc_currents/4,dc_currents/5,dc_currents/6,dc_currents/7,dc_currents/8,dc_currents/9,dc_currents/10,dc_currents/11,dc_currents/12,dc_currents/13,dc_currents/14,dc_currents/15,dc_currents/16,dc_currents/17,dc_currents/18,dc_currents/19,mppt_currents/0,mppt_currents/1,mppt_currents/2,mppt_currents/3,mppt_currents/4,mppt_currents/5,mppt_currents/6,mppt_currents/7,mppt_currents/8,mppt_currents/9,mppt_powers/0,mppt_powers/1,mppt_powers/2,mppt_powers/3,mppt_powers/4,mppt_powers/5,mppt_powers/6,mppt_powers/7,mppt_powers/8,mppt_powers/9,mppt_voltages/0,mppt_voltages/1,mppt_voltages/2,mppt_voltages/3,mppt_voltages/4,mppt_voltages/5,mppt_voltages/6,mppt_voltages/7,mppt_voltages/8,mppt_voltages/9,ac_power_set,pf_set,power_limit_flag
2023/02/07,13:10:00,2,49.3,49.29,689.9,85.8,51.06,,96.55,202710.0,0.9,201.6,66.0,66.2,66.4,0,49.99,248.2,246.0,246.8,0,65.3,1.76,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,591.4,589.5,597.6,601.9,,,,,,,,,,,,,,,,,21.3,21.6,21.4,21.5,,,,,,,,,,,,,,,,,21.3,21.6,21.4,21.5,,,,,,,12.6,12.73,12.79,12.94,,,,,,,591.4,589.5,597.6,601.9,,,,,,,61.83,1.0,0
2023/02/07,13:11:00,2,48.61,48.59,690.2,84.9,50.38,,96.49,202710.0,0.8,202.4,64.6,65.2,65.3,0,49.9,248.7,246.7,247.5,0,65.3,1.77,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,587.1,593.1,594.0,599.5,,,,,,,,,,,,,,,,,21.3,21.1,21.3,21.2,,,,,,,,,,,,,,,,,21.3,21.1,21.3,21.2,,,,,,,12.51,12.51,12.65,12.71,,,,,,,587.1,593.1,594.0,599.5,,,,,,,63.04,1.0,0
2023/02/07,13:12:00,2,48.01,48.0,690.8,83.6,49.69,,96.62,202711.0,0.8,203.2,64.1,64.2,64.4,0,49.91,248.6,246.3,247.4,0,65.1,1.68,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,597.3,588.3,590.8,601.4,,,,,,,,,,,,,,,,,20.7,21.0,21.1,20.8,,,,,,,,,,,,,,,,,20.7,21.0,21.1,20.8,,,,,,,12.36,12.35,12.47,12.51,,,,,,,597.3,588.3,590.8,601.4,,,,,,,58.96,1.0,0
2023/02/07,13:13:00,2,48.0,47.98,688.4,83.6,49.56,,96.85,202712.0,0.8,204.0,64.2,64.6,65.3,0,49.98,248.0,245.6,246.1,0,68.4,1.56,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,590.7,588.4,596.8,595.3,,,,,,,,,,,,,,,,,20.8,21.0,20.8,21.0,,,,,,,,,,,,,,,,,20.8,21.0,20.8,21.0,,,,,,,12.29,12.36,12.41,12.5,,,,,,,590.7,588.4,596.8,595.3,,,,,,,60.03,1.0,0
2023/02/07,13:14:00,2,48.16,48.14,691.4,83.2,49.82,,96.67,202713.0,0.8,204.8,64.6,64.8,64.9,0,49.92,248.7,246.3,247.0,0,72.8,1.66,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,594.1,600.0,602.1,598.9,,,,,,,,,,,,,,,,,20.8,20.6,20.8,21.0,,,,,,,,,,,,,,,,,20.8,20.6,20.8,21.0,,,,,,,12.36,12.36,12.52,12.58,,,,,,,594.1,600.0,602.1,598.9,,,,,,,62.0,1.0,0
2023/02/07,13:15:00,2,48.51,48.5,689.3,83.8,50.22,,96.59,202714.0,0.8,205.6,65.0,65.2,65.4,0,49.95,248.5,246.5,247.0,0,78.0,1.71,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,598.1,597.5,599.4,602.3,,,,,,,,,,,,,,,,,20.9,20.9,21.0,21.0,,,,,,,,,,,,,,,,,20.9,20.9,21.0,21.0,,,,,,,12.5,12.49,12.59,12.65,,,,,,,598.1,597.5,599.4,602.3,,,,,,,59.47,1.0,0
2023/02/07,13:16:00,2,48.95,48.93,686.7,84.6,50.68,,96.59,202714.0,0.8,206.4,66.2,66.2,67.2,0,49.99,246.9,245.0,245.4,0,82.0,1.73,1.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,594.5,600.2,602.2,599.3,,,,,,,,,,,,,,,,,21.1,21.0,21.1,21.4,,,,,,,,,,,,,,,,,21.1,21.0,21.1,21.4,,,,,,,12.54,12.6,12.71,12.83,,,,,,,594.5,600.2,602.2,599.3,,,,,,,60.52,1.0,0
2023/02/07,13:17:00,2,48.72,48.71,691.6,84.0,50.51,,96.46,202715.0,0.8,207.2,65.2,65.6,65.7,0,50.01,248.0,245.7,246.6,0,85.1,1.79,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,591.5,597.2,605.8,610.8,,,,,,,,,,,,,,,,,21.1,21.1,20.9,20.9,,,,,,,,,,,,,,,,,21.1,21.1,20.9,20.9,,,,,,,12.48,12.6,12.66,12.77,,,,,,,591.5,597.2,605.8,610.8,,,,,,,63.45,1.0,0
2023/02/07,13:18:00,2,48.9,48.88,689.0,84.5,50.77,,96.32,202716.0,0.9,208.1,66.2,66.2,66.5,0,50.07,247.2,245.0,245.5,0,78.3,1.87,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,601.5,600.6,595.3,606.0,,,,,,,,,,,,,,,,,20.9,21.1,21.3,21.2,,,,,,,,,,,,,,,,,20.9,21.1,21.3,21.2,,,,,,,12.57,12.67,12.68,12.85,,,,,,,601.5,600.6,595.3,606.0,,,,,,,61.3,1.0,0
2023/02/07,13:19:00,2,49.12,49.11,687.3,85.0,50.76,,96.77,202717.0,0.7,208.8,66.0,66.4,66.6,0,50.06,247.3,245.0,245.3,0,74.6,1.64,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,594.2,593.7,601.7,598.9,,,,,,,,,,,,,,,,,21.2,21.3,21.1,21.4,,,,,,,,,,,,,,,,,21.2,21.3,21.1,21.4,,,,,,,12.6,12.65,12.7,12.82,,,,,,,594.2,593.7,601.7,598.9,,,,,,,63.0,1.0,0
