Date,Time,node_id,ac_power,apparant_power,dc_bus_voltage,dc_current,dc_power,dc_power_smb,efficiency,energy,energy_5min,energy_today,grid_curnt_1,grid_curnt_2,grid_curnt_3,grid_down,grid_frequency,grid_voltage_v12,grid_voltage_v23,grid_voltage_v31,inv_down,inv_temp,inverter_loss,pf,reactive_power,alarm/01,alarm/02,alarm/03,alarm/04,alarm/05,alarm/06,alarm/07,alarm/08,alarm/09,alarm/10,alarm/11,alarm/12,dc_bus_voltages/0,dc_bus_voltages/1,dc_bus_voltages/2,dc_bus_voltages/3,dc_bus_voltages/4,dc_bus_voltages/5,dc_bus_voltages/6,dc_bus_voltages/7,dc_bus_voltages/8,dc_bus_voltages/9,dc_bus_voltages/10,dc_bus_voltages/11,dc_bus_voltages/12,dc_bus_voltages/13,dc_bus_voltages/14,dc_bus_voltages/15,dc_bus_voltages/16,dc_bus_voltages/17,dc_bus_voltages/18,dc_bus_voltages/19,dc_currents/0,dc_currents/1,dc_currents/2,dc_currents/3,dc_currents/4,dc_currents/5,dc_currents/6,dc_currents/7,dc_currents/8,dc_currents/9,dc_currents/10,dc_currents/11,dc_currents/12,dc_currents/13,dc_currents/14,dc_currents/15,dc_currents/16,dc_currents/17,dc_currents/18,dc_currents/19,mppt_currents/0,mppt_currents/1,mppt_currents/2,mppt_currents/3,mppt_currents/4,mppt_currents/5,mppt_currents/6,mppt_currents/7,mppt_currents/8,mppt_currents/9,mppt_powers/0,mppt_powers/1,mppt_powers/2,mppt_powers/3,mppt_powers/4,mppt_powers/5,mppt_powers/6,mppt_powers/7,mppt_powers/8,mppt_powers/9,mppt_voltages/0,mppt_voltages/1,mppt_voltages/2,mppt_voltages/3,mppt_voltages/4,mppt_voltages/5,mppt_voltages/6,mppt_voltages/7,mppt_voltages/8,mppt_voltages/9,ac_power_set,pf_set,power_limit_flag
2023/02/07,13:10:00,4,0.0,0.0,816.1,0.0,0.0,0.0,0.0,198552.0,0.0,97.1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,30.9,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,811.6,811.7,803.4,817.0,805.7,796.9,802.0,801.0,806.8,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,811.6,811.7,803.4,817.0,805.7,796.9,802.0,801.0,806.8,,0.0,1.0,1
2023/02/07,13:11:00,4,0.0,0.0,814.2,0.0,0.0,0.0,0.0,198552.0,0.0,97.1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,30.9,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,810.5,810.6,802.5,815.6,805.1,796.3,801.8,801.1,806.7,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,810.5,810.6,802.5,815.6,805.1,796.3,801.8,801.1,806.7,,0.0,1.0,1
2023/02/07,13:12:00,4,0.0,0.0,811.9,0.0,0.0,0.0,0.0,198552.0,0.0,97.1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,30.9,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,808.3,808.6,800.0,812.6,804.0,795.3,800.7,800.5,805.6,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,808.3,808.6,800.0,812.6,804.0,795.3,800.7,800.5,805.6,,0.0,1.0,1
2023/02/07,13:13:00,4,0.0,0.0,810.0,0.0,0.0,0.0,0.0,198552.0,0.0,97.1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,30.9,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,806.7,808.3,798.7,810.9,803.4,794.7,800.4,799.7,805.2,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,806.7,808.3,798.7,810.9,803.4,794.7,800.4,799.7,805.2,,0.0,1.0,1
2023/02/07,13:14:00,4,0.0,0.0,811.3,0.0,0.0,0.0,0.0,198552.0,0.0,97.1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,30.8,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,808.1,809.2,799.8,812.5,804.0,795.3,800.9,800.2,805.9,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,808.1,809.2,799.8,812.5,804.0,795.3,800.9,800.2,805.9,,0.0,1.0,1
2023/02/07,13:15:00,4,0.0,0.0,811.9,0.0,0.0,0.0,0.0,198552.0,0.0,97.1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,30.8,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,807.5,808.7,799.4,812.5,804.3,794.9,800.4,800.0,806.2,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,807.5,808.7,799.4,812.5,804.3,794.9,800.4,800.0,806.2,,0.0,1.0,1
2023/02/07,13:16:00,4,0.0,0.0,811.6,0.0,0.0,0.0,0.0,198552.0,0.0,97.1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,30.8,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,807.1,808.6,799.4,812.5,804.4,794.7,800.4,799.8,806.5,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,807.1,808.6,799.4,812.5,804.4,794.7,800.4,799.8,806.5,,0.0,1.0,1
2023/02/07,13:17:00,4,0.0,0.0,811.9,0.0,0.0,0.0,0.0,198552.0,0.0,97.1,0.0,0.0,0.0,1,49.23,236.1,234.5,235.3,0,30.8,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,807.3,809.3,799.9,812.7,804.5,795.0,800.8,800.0,806.2,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,807.3,809.3,799.9,812.7,804.5,795.0,800.8,800.0,806.2,,0.0,1.0,1
2023/02/07,13:18:00,4,0.0,0.0,811.3,0.0,0.0,0.0,0.0,198552.0,0.0,97.1,0.0,0.0,0.0,0,49.07,236.1,234.4,235.3,0,30.8,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,806.7,808.3,799.2,811.9,804.0,794.6,800.4,799.6,805.9,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,806.7,808.3,799.2,811.9,804.0,794.6,800.4,799.6,805.9,,0.0,1.0,1
2023/02/07,13:19:00,4,0.0,0.0,809.3,0.0,0.0,0.0,0.0,198552.0,0.0,97.1,0.0,0.0,0.0,0,49.06,236.2,234.5,235.2,0,30.7,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,804.5,806.3,797.2,810.0,802.8,793.7,799.4,798.9,804.4,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,804.5,806.3,797.2,810.0,802.8,793.7,799.4,798.9,804.4,,88.0,1.0,0
