Date,Time,node_id,ac_power,apparant_power,dc_bus_voltage,dc_current,dc_power,dc_power_smb,efficiency,energy,energy_5min,energy_today,grid_curnt_1,grid_curnt_2,grid_curnt_3,grid_down,grid_frequency,grid_voltage_v12,grid_voltage_v23,grid_voltage_v31,inv_down,inv_temp,inverter_loss,pf,reactive_power,alarm/01,alarm/02,alarm/03,alarm/04,alarm/05,alarm/06,alarm/07,alarm/08,alarm/09,alarm/10,alarm/11,alarm/12,dc_bus_voltages/0,dc_bus_voltages/1,dc_bus_voltages/2,dc_bus_voltages/3,dc_bus_voltages/4,dc_bus_voltages/5,dc_bus_voltages/6,dc_bus_voltages/7,dc_bus_voltages/8,dc_bus_voltages/9,dc_bus_voltages/10,dc_bus_voltages/11,dc_bus_voltages/12,dc_bus_voltages/13,dc_bus_voltages/14,dc_bus_voltages/15,dc_bus_voltages/16,dc_bus_voltages/17,dc_bus_voltages/18,dc_bus_voltages/19,dc_currents/0,dc_currents/1,dc_currents/2,dc_currents/3,dc_currents/4,dc_currents/5,dc_currents/6,dc_currents/7,dc_currents/8,dc_currents/9,dc_currents/10,dc_currents/11,dc_currents/12,dc_currents/13,dc_currents/14,dc_currents/15,dc_currents/16,dc_currents/17,dc_currents/18,dc_currents/19,mppt_currents/0,mppt_currents/1,mppt_currents/2,mppt_currents/3,mppt_currents/4,mppt_currents/5,mppt_currents/6,mppt_currents/7,mppt_currents/8,mppt_currents/9,mppt_powers/0,mppt_powers/1,mppt_powers/2,mppt_powers/3,mppt_powers/4,mppt_powers/5,mppt_powers/6,mppt_powers/7,mppt_powers/8,mppt_powers/9,mppt_voltages/0,mppt_voltages/1,mppt_voltages/2,mppt_voltages/3,mppt_voltages/4,mppt_voltages/5,mppt_voltages/6,mppt_voltages/7,mppt_voltages/8,mppt_voltages/9
2023/02/07,13:10:00,1,25.7,25.73,683.7,44.2,26.4,24.76,97.35,16581.5,2.1,86.7,35.2,35.3,35.2,0,49.95,240.6,244.7,243.8,0,62.9,0.7,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,586.2,586.2,586.2,586.2,533.1,533.1,533.1,533.1,0,0,,,,,,,,,,,7.4,7.6,7.6,0.0,7.5,6.6,7.5,0.0,0,0,,,,,,,,,,,22.6,21.7,,,,,,,,,14.1,12.3,,,,,,,,,586.2,533.1,,,,,,,,
2023/02/07,13:15:00,1,25.5,25.53,682.6,42.7,26.2,24.4,97.33,16583.6,2.1,88.8,35.2,35.0,35.0,0,49.96,240.5,244.5,243.4,0,63.0,0.7,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,586.9,586.9,586.9,586.9,554.9,554.9,554.9,554.9,0,0,,,,,,,,,,,7.2,7.4,7.4,0.0,7.2,6.7,6.8,0.0,0,0,,,,,,,,,,,22.2,21.1,,,,,,,,,13.8,12.4,,,,,,,,,586.9,554.9,,,,,,,,
2023/02/07,13:20:00,1,25.5,25.53,678.5,43.5,26.3,24.73,96.96,16585.7,2.1,90.9,35.3,35.2,35.2,0,50.1,239.5,243.5,242.7,0,63.2,0.8,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,577.9,577.9,577.9,577.9,558.3,558.3,558.3,558.3,0,0,,,,,,,,,,,7.4,7.7,7.7,0.0,7.2,6.7,6.8,0.0,0,0,,,,,,,,,,,22.6,20.9,,,,,,,,,13.9,12.4,,,,,,,,,577.9,558.3,,,,,,,,
2023/02/07,13:25:00,1,25.1,25.13,682.4,43.0,25.7,23.92,97.67,16587.8,2.1,93.0,34.4,34.4,34.3,0,50.03,240.4,244.9,244.0,0,63.4,0.6,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,566.7,566.7,566.7,566.7,545.3,545.3,545.3,545.3,0,0,,,,,,,,,,,7.3,7.4,7.5,0.0,7.2,6.7,6.9,0.0,0,0,,,,,,,,,,,22.5,21.1,,,,,,,,,13.5,12.2,,,,,,,,,566.7,545.3,,,,,,,,
2023/02/07,14:35:00,1,22.6,22.62,670.9,38.4,23.3,21.81,97.0,16615.7,1.9,120.9,31.4,31.4,31.4,0,50.06,237.9,241.6,240.6,0,64.1,0.7,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,592.7,592.7,592.7,592.7,541.9,541.9,541.9,541.9,0,0,,,,,,,,,,,6.4,6.7,6.7,0.0,6.1,6.0,6.5,0.0,0,0,,,,,,,,,,,19.9,18.7,,,,,,,,,12.5,10.8,,,,,,,,,592.7,541.9,,,,,,,,
