Date,Time,node_id,ac_power,apparant_power,dc_bus_voltage,dc_current,dc_power,dc_power_smb,efficiency,energy,energy_5min,energy_today,grid_curnt_1,grid_curnt_2,grid_curnt_3,grid_down,grid_frequency,grid_voltage_v12,grid_voltage_v23,grid_voltage_v31,inv_down,inv_temp,inverter_loss,pf,reactive_power,alarm/01,alarm/02,alarm/03,alarm/04,alarm/05,alarm/06,alarm/07,alarm/08,alarm/09,alarm/10,alarm/11,alarm/12,dc_bus_voltages/0,dc_bus_voltages/1,dc_bus_voltages/2,dc_bus_voltages/3,dc_bus_voltages/4,dc_bus_voltages/5,dc_bus_voltages/6,dc_bus_voltages/7,dc_bus_voltages/8,dc_bus_voltages/9,dc_bus_voltages/10,dc_bus_voltages/11,dc_bus_voltages/12,dc_bus_voltages/13,dc_bus_voltages/14,dc_bus_voltages/15,dc_bus_voltages/16,dc_bus_voltages/17,dc_bus_voltages/18,dc_bus_voltages/19,dc_currents/0,dc_currents/1,dc_currents/2,dc_currents/3,dc_currents/4,dc_currents/5,dc_currents/6,dc_currents/7,dc_currents/8,dc_currents/9,dc_currents/10,dc_currents/11,dc_currents/12,dc_currents/13,dc_currents/14,dc_currents/15,dc_currents/16,dc_currents/17,dc_currents/18,dc_currents/19,mppt_currents/0,mppt_currents/1,mppt_currents/2,mppt_currents/3,mppt_currents/4,mppt_currents/5,mppt_currents/6,mppt_currents/7,mppt_currents/8,mppt_currents/9,mppt_powers/0,mppt_powers/1,mppt_powers/2,mppt_powers/3,mppt_powers/4,mppt_powers/5,mppt_powers/6,mppt_powers/7,mppt_powers/8,mppt_powers/9,mppt_voltages/0,mppt_voltages/1,mppt_voltages/2,mppt_voltages/3,mppt_voltages/4,mppt_voltages/5,mppt_voltages/6,mppt_voltages/7,mppt_voltages/8,mppt_voltages/9,plant_availability,grid_availability
2023/02/07,13:15:00,40,38.12,38.12,663.7,58.4,38.76,38.78,98.36,356993.79,2.94,149.27,45.4,45.1,45.1,0,49.97,485.6,483.4,488.9,0,61.0,0.64,1.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,646.1,646.1,642.9,642.9,621.4,621.4,727.3,727.3,,,,,,,,,,,,,6.6,6.8,6.9,6.9,6.8,6.8,8.8,8.8,,,,,,,,,,,,,13.4,13.8,13.6,17.6,,,,,,,8.69,8.91,8.46,12.89,,,,,,,646.1,642.9,621.4,727.3,,,,,,,100.0,100.0
2023/02/07,13:20:00,40,39.2,39.2,659.01,60.5,39.87,39.88,98.32,356997.25,3.46,152.73,46.8,46.4,46.4,0,50.08,485.9,483.3,488.0,0,60.8,0.67,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,632.5,632.5,635.3,635.3,615.4,615.4,734.2,734.2,,,,,,,,,,,,,7.0,7.2,7.2,7.2,7.0,7.1,8.9,8.9,,,,,,,,,,,,,14.2,14.4,14.1,17.8,,,,,,,9.0,9.21,8.71,13.1,,,,,,,632.5,635.3,615.4,734.2,,,,,,,100.0,100.0
2023/02/07,13:25:00,40,39.6,39.6,654.8,61.5,40.27,40.44,98.33,357000.01,2.76,155.49,47.9,47.5,47.5,0,50.05,479.2,476.3,482.7,0,61.0,0.67,1.0,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,638.6,638.6,635.5,635.5,609.1,609.1,727.9,727.9,,,,,,,,,,,,,7.0,7.2,7.3,7.3,7.2,7.2,9.1,9.2,,,,,,,,,,,,,14.2,14.6,14.4,18.3,,,,,,,9.11,9.24,8.79,13.31,,,,,,,638.6,635.5,609.1,727.9,,,,,,,100.0,100.0
2023/02/07,14:35:00,40,32.43,32.43,657.68,50.1,32.95,33.16,98.43,357038.97,2.33,194.45,38.3,38.0,37.9,0,50.05,491.5,488.6,494.1,0,61.1,0.52,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,644.6,644.6,635.3,635.3,621.4,621.4,727.9,727.9,,,,,,,,,,,,,5.7,5.8,6.0,6.0,5.8,5.8,7.5,7.5,,,,,,,,,,,,,11.5,12.0,11.6,15.0,,,,,,,7.41,7.59,7.2,10.88,,,,,,,644.6,635.3,621.4,727.9,,,,,,,100.0,100.0
