Date,Time,node_id,ac_power,apparant_power,dc_bus_voltage,dc_current,dc_power,dc_power_smb,efficiency,energy,energy_5min,energy_today,grid_curnt_1,grid_curnt_2,grid_curnt_3,grid_down,grid_frequency,grid_voltage_v12,grid_voltage_v23,grid_voltage_v31,inv_down,inv_temp,inverter_loss,pf,reactive_power,alarm/01,alarm/02,alarm/03,alarm/04,alarm/05,alarm/06,alarm/07,alarm/08,alarm/09,alarm/10,alarm/11,alarm/12,dc_bus_voltages/0,dc_bus_voltages/1,dc_bus_voltages/2,dc_bus_voltages/3,dc_bus_voltages/4,dc_bus_voltages/5,dc_bus_voltages/6,dc_bus_voltages/7,dc_bus_voltages/8,dc_bus_voltages/9,dc_bus_voltages/10,dc_bus_voltages/11,dc_bus_voltages/12,dc_bus_voltages/13,dc_bus_voltages/14,dc_bus_voltages/15,dc_bus_voltages/16,dc_bus_voltages/17,dc_bus_voltages/18,dc_bus_voltages/19,dc_currents/0,dc_currents/1,dc_currents/2,dc_currents/3,dc_currents/4,dc_currents/5,dc_currents/6,dc_currents/7,dc_currents/8,dc_currents/9,dc_currents/10,dc_currents/11,dc_currents/12,dc_currents/13,dc_currents/14,dc_currents/15,dc_currents/16,dc_currents/17,dc_currents/18,dc_currents/19,mppt_currents/0,mppt_currents/1,mppt_currents/2,mppt_currents/3,mppt_currents/4,mppt_currents/5,mppt_currents/6,mppt_currents/7,mppt_currents/8,mppt_currents/9,mppt_powers/0,mppt_powers/1,mppt_powers/2,mppt_powers/3,mppt_powers/4,mppt_powers/5,mppt_powers/6,mppt_powers/7,mppt_powers/8,mppt_powers/9,mppt_voltages/0,mppt_voltages/1,mppt_voltages/2,mppt_voltages/3,mppt_voltages/4,mppt_voltages/5,mppt_voltages/6,mppt_voltages/7,mppt_voltages/8,mppt_voltages/9
2023/02/07,13:15:00,20,35.83,35.83,644.68,56.4,36.36,36.59,98.55,375709.03,2.19,138.06,43.4,43.2,43.5,0,50.0,475.1,478.4,476.9,0,54.8,0.53,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,657.2,657.2,645.2,645.2,633.8,633.8,658.2,658.2,,,,,,,,,,,,,7.0,6.6,7.0,6.7,6.8,7.1,6.5,8.7,,,,,,,,,,,,,13.6,13.7,13.9,15.2,,,,,,,8.96,8.88,8.83,9.99,,,,,,,657.2,645.2,633.8,658.2,,,,,,
2023/02/07,13:20:00,20,36.89,36.89,641.1,58.4,37.44,37.71,98.55,375712.26,3.23,141.29,44.7,44.5,44.9,0,50.09,473.7,477.8,476.6,0,54.7,0.55,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,650.9,650.9,639.2,639.2,635.4,635.4,656.7,656.7,,,,,,,,,,,,,7.2,6.9,7.3,7.0,7.0,7.3,6.6,9.1,,,,,,,,,,,,,14.1,14.3,14.3,15.7,,,,,,,9.23,9.15,9.1,10.29,,,,,,,650.9,639.2,635.4,656.7,,,,,,
2023/02/07,13:25:00,20,36.88,36.88,633.33,59.1,37.43,37.81,98.54,375715.5,3.24,144.53,45.4,45.2,45.5,0,50.03,467.4,470.9,469.3,0,55.1,0.55,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,648.8,648.8,633.1,633.1,629.0,629.0,647.8,647.8,,,,,,,,,,,,,7.3,6.9,7.4,7.1,7.1,7.4,6.7,9.2,,,,,,,,,,,,,14.2,14.5,14.5,15.9,,,,,,,9.23,9.16,9.11,10.31,,,,,,,648.8,633.1,629.0,647.8,,,,,,
2023/02/07,14:35:00,20,29.45,29.45,641.72,46.5,29.84,30.07,98.69,375751.72,2.7,180.75,35.2,35.0,35.3,0,50.06,481.0,484.2,483.5,0,55.7,0.39,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,647.4,647.4,651.0,651.0,633.9,633.9,653.9,653.9,,,,,,,,,,,,,5.8,5.5,5.7,5.5,5.6,5.8,5.4,7.2,,,,,,,,,,,,,11.3,11.2,11.4,12.6,,,,,,,7.3,7.31,7.27,8.24,,,,,,,647.4,651.0,633.9,653.9,,,,,,
