Date,Time,node_id,ac_power,apparant_power,dc_bus_voltage,dc_current,dc_power,dc_power_smb,efficiency,energy,energy_5min,energy_today,grid_curnt_1,grid_curnt_2,grid_curnt_3,grid_down,grid_frequency,grid_voltage_v12,grid_voltage_v23,grid_voltage_v31,inv_down,inv_temp,inverter_loss,pf,reactive_power,alarm/01,alarm/02,alarm/03,alarm/04,alarm/05,alarm/06,alarm/07,alarm/08,alarm/09,alarm/10,alarm/11,alarm/12,dc_bus_voltages/0,dc_bus_voltages/1,dc_bus_voltages/2,dc_bus_voltages/3,dc_bus_voltages/4,dc_bus_voltages/5,dc_bus_voltages/6,dc_bus_voltages/7,dc_bus_voltages/8,dc_bus_voltages/9,dc_bus_voltages/10,dc_bus_voltages/11,dc_bus_voltages/12,dc_bus_voltages/13,dc_bus_voltages/14,dc_bus_voltages/15,dc_bus_voltages/16,dc_bus_voltages/17,dc_bus_voltages/18,dc_bus_voltages/19,dc_currents/0,dc_currents/1,dc_currents/2,dc_currents/3,dc_currents/4,dc_currents/5,dc_currents/6,dc_currents/7,dc_currents/8,dc_currents/9,dc_currents/10,dc_currents/11,dc_currents/12,dc_currents/13,dc_currents/14,dc_currents/15,dc_currents/16,dc_currents/17,dc_currents/18,dc_currents/19,mppt_currents/0,mppt_currents/1,mppt_currents/2,mppt_currents/3,mppt_currents/4,mppt_currents/5,mppt_currents/6,mppt_currents/7,mppt_currents/8,mppt_currents/9,mppt_powers/0,mppt_powers/1,mppt_powers/2,mppt_powers/3,mppt_powers/4,mppt_powers/5,mppt_powers/6,mppt_powers/7,mppt_powers/8,mppt_powers/9,mppt_voltages/0,mppt_voltages/1,mppt_voltages/2,mppt_voltages/3,mppt_voltages/4,mppt_voltages/5,mppt_voltages/6,mppt_voltages/7,mppt_voltages/8,mppt_voltages/9,ac_power_set,pf_set,power_limit_flag
2023/02/07,13:10:00,3,0.0,0.0,843.3,0.0,0.0,0.0,0.0,187544.0,0.0,90.8,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,30.6,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,793.1,790.3,791.4,798.7,791.4,790.2,799.0,844.2,836.2,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,793.1,790.3,791.4,798.7,791.4,790.2,799.0,844.2,836.2,,0.0,1.0,1
2023/02/07,13:11:00,3,0.0,0.0,843.3,0.0,0.0,0.0,0.0,187544.0,0.0,90.8,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,30.6,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,793.3,791.1,791.6,798.0,791.2,790.5,798.9,843.7,835.6,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,793.3,791.1,791.6,798.0,791.2,790.5,798.9,843.7,835.6,,0.0,1.0,1
2023/02/07,13:12:00,3,0.0,0.0,842.6,0.0,0.0,0.0,0.0,187544.0,0.0,90.8,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,30.6,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,792.4,790.8,791.1,796.6,790.6,790.3,798.8,843.0,835.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,792.4,790.8,791.1,796.6,790.6,790.3,798.8,843.0,835.0,,0.0,1.0,1
2023/02/07,13:13:00,3,0.0,0.0,842.6,0.0,0.0,0.0,0.0,187544.0,0.0,90.8,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,30.6,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,792.8,790.8,791.6,796.9,790.8,790.3,799.0,843.3,835.3,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,792.8,790.8,791.6,796.9,790.8,790.3,799.0,843.3,835.3,,0.0,1.0,1
2023/02/07,13:14:00,3,0.0,0.0,842.3,0.0,0.0,0.0,0.0,187544.0,0.0,90.8,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,30.6,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,792.3,790.6,790.9,796.3,790.5,790.0,798.2,843.1,835.6,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,792.3,790.6,790.9,796.3,790.5,790.0,798.2,843.1,835.6,,0.0,1.0,1
2023/02/07,13:15:00,3,0.0,0.0,841.7,0.0,0.0,0.0,0.0,187544.0,0.0,90.8,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,30.6,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,791.6,789.6,790.2,795.5,789.9,789.2,797.9,842.3,834.5,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,791.6,789.6,790.2,795.5,789.9,789.2,797.9,842.3,834.5,,0.0,1.0,1
2023/02/07,13:16:00,3,0.0,0.0,841.3,0.0,0.0,0.0,0.0,187544.0,0.0,90.8,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,30.6,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,791.6,789.2,790.0,795.4,789.9,789.2,797.9,842.3,834.2,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,791.6,789.2,790.0,795.4,789.9,789.2,797.9,842.3,834.2,,0.0,1.0,1
2023/02/07,13:17:00,3,0.0,0.0,842.0,0.0,0.0,0.0,0.0,187544.0,0.0,90.8,0.0,0.0,0.0,1,49.26,240.5,238.9,239.7,0,30.6,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,792.2,790.2,790.7,795.5,790.7,790.4,798.5,842.4,834.2,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,792.2,790.2,790.7,795.5,790.7,790.4,798.5,842.4,834.2,,0.0,1.0,1
2023/02/07,13:18:00,3,0.0,0.0,841.3,0.0,0.0,0.0,0.0,187544.0,0.0,90.8,0.0,0.0,0.0,0,49.15,240.8,239.0,240.0,0,30.7,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,791.2,789.5,789.9,794.5,790.7,789.9,798.1,842.1,833.8,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,791.2,789.5,789.9,794.5,790.7,789.9,798.1,842.1,833.8,,0.0,1.0,1
2023/02/07,13:19:00,3,0.0,0.0,840.7,0.0,0.0,0.0,0.0,187544.0,0.0,90.8,0.0,0.0,0.0,0,48.99,240.5,238.7,239.4,0,30.7,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,790.2,788.9,789.2,793.6,790.3,789.7,797.7,841.5,833.2,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,790.2,788.9,789.2,793.6,790.3,789.7,797.7,841.5,833.2,,88.0,1.0,0
