Date,Time,irradience,ambient_temp,ghi,irradiance_tdf,temperature,node_id,POA Instantaneous Energy,Daily POA Energy
2023/02/07,11:50:00,830.0,,,749,47.8,1,69.16666666666667,69.16666666666667
2023/02/07,13:10:00,743.0,,,660,51.1,1,61.91666666666666,131.08333333333331
2023/02/07,13:15:00,733.0,,,652,50.8,1,61.083333333333336,192.16666666666666
2023/02/07,13:20:00,720.0,,,638,51.5,1,60.0,252.16666666666666
2023/02/07,13:25:00,738.0,,,653,51.8,1,61.5,313.66666666666663
2023/02/07,14:35:00,536.0,,,489,45.6,1,44.666666666666664,358.3333333333333
