Date,Time,freq,fwd_run_secs,i_b,i_r,i_y,kvah_f,kvah_r,kvarh_f,kvarh_r,kwh_f,kwh_f_5min,kwh_f_today,kwh_r,pf,pow_act,pow_app,pow_react,rev_run_secs,v_br,v_ry,v_yb
2023/02/07,11:50:00,49.99,2147516416.0,121.57,120.78,120.89,22694308.0,102841.14,111457.37,1825787.38,22548700.0,150.0,6468.0,653.97,1.0,2346.89,2354.62,-190.02,2147516416.0,11241.94,11264.17,11174.54
2023/02/07,13:10:00,49.99,2147516416.0,129.5,128.63,128.87,22697626.0,102841.14,111457.37,1826068.0,22552006.0,324.0,9600.0,653.97,1.0,2476.21,2485.16,-210.02,2147516416.0,11143.63,11152.92,11068.64
2023/02/07,13:15:00,49.97,2147516416.0,128.36,127.45,127.78,22697788.0,102841.14,111457.37,1826081.62,22552166.0,160.0,9924.0,653.97,1.0,2443.6,2452.32,-205.97,2147516416.0,11096.6,11101.86,11018.94
2023/02/07,13:20:00,50.06,2147516416.0,122.24,121.31,121.69,22697944.0,102841.14,111457.37,1826094.75,22552322.0,156.0,10084.0,653.97,1.0,2350.13,2357.97,-191.54,2147516416.0,11201.45,11208.68,11133.0
2023/02/07,13:25:00,50.04,2147516416.0,124.88,124.03,124.37,22698242.0,102841.14,111457.37,1826119.0,22552620.0,298.0,10240.0,653.97,1.0,2400.53,2408.8,-198.96,2147516416.0,11198.93,11202.12,11127.58
2023/02/07,14:35:00,50.06,2147516416.0,116.96,116.03,116.16,22700970.0,102841.14,111457.37,1826343.25,22555336.0,280.0,12974.0,653.97,1.0,2182.26,2189.17,-172.99,2147516416.0,10877.94,10896.17,10803.19
