Date,Time,freq,fwd_run_secs,i_b,i_r,i_y,kvah_f,kvah_r,kvarh_f,kvarh_r,kwh_f,kwh_f_5min,kwh_f_today,kwh_r,pf,pow_act,pow_app,pow_react,rev_run_secs,v_br,v_ry,v_yb
2023/02/07,11:50:00,50.0,2147516416.0,77.25,77.51,77.56,16960716.0,60287.66,63674.35,1191271.62,16863922.0,130.0,3562.0,471.13,1.0,1507.83,1511.43,-104.14,2147516416.0,11274.7,11236.67,11289.62
2023/02/07,13:10:00,50.0,2147516416.0,70.7,71.21,71.02,16962678.0,60287.66,63674.35,1191410.88,16865878.0,120.0,5528.0,471.13,1.0,1436.37,1441.05,-115.84,2147516416.0,11714.36,11703.88,11747.59
2023/02/07,13:15:00,50.0,2147516416.0,70.18,70.61,70.41,16962800.0,60287.66,63674.35,1191420.75,16866000.0,122.0,5648.0,471.13,1.0,1418.9,1423.62,-115.68,2147516416.0,11667.65,11658.43,11696.74
2023/02/07,13:20:00,50.08,2147516416.0,69.76,70.14,70.1,16962920.0,60287.66,63674.35,1191430.25,16866120.0,120.0,5770.0,471.13,1.0,1407.02,1411.36,-110.53,2147516416.0,11638.09,11616.93,11664.19
2023/02/07,13:25:00,50.05,2147516416.0,70.8,71.17,71.11,16963042.0,60287.66,63674.35,1191439.75,16866240.0,120.0,5890.0,471.13,1.0,1420.44,1424.74,-110.44,2147516416.0,11578.75,11557.44,11604.05
2023/02/07,14:35:00,50.05,2147516416.0,64.38,64.47,64.47,16964602.0,60287.66,63674.35,1191560.12,16867796.0,106.0,7460.0,471.13,1.0,1248.03,1251.27,-89.93,2147516416.0,11219.92,11189.81,11219.41
