Date,Time,irradience,ambient_temp,ghi,irradiance_tdf,temperature,node_id,POA Instantaneous Energy,Daily POA Energy
2023/02/07,13:10:00,575.0,,,518,47.9,1,47.91666666666666,47.91666666666666
2023/02/07,13:15:00,582.0,,,526,47.4,1,48.5,96.41666666666666
2023/02/07,13:20:00,583.0,,,524,48.7,1,48.583333333333336,145.0
2023/02/07,13:25:00,577.0,,,521,47.6,1,48.083333333333336,193.08333333333334
2023/02/07,14:15:00,512.0,,,466,46.0,1,42.66666666666666,235.75
2023/02/07,14:30:00,487.0,,,441,46.8,1,40.583333333333336,276.3333333333333
2023/02/07,14:35:00,469.0,,,426,46.3,1,39.083333333333336,315.41666666666663
