Date,Time,freq,fwd_run_secs,i_b,i_r,i_y,kvah_f,kvah_r,kvarh_f,kvarh_r,kwh_f,kwh_f_5min,kwh_f_today,kwh_r,pf,pow_act,pow_app,pow_react,rev_run_secs,v_br,v_ry,v_yb
2023/02/07,11:50:00,50.01,0,38.22,0.0,38.35,109658.5,1032.0,0.0,0.0,108929.5,1.5,43.5,701.0,-1.0,18.87,18.87,-0.16,0,426.37,422.37,426.36
2023/02/07,13:10:00,49.98,0,39.55,0.0,39.72,109684.0,1032.0,0.0,0.0,108955.0,1.5,69.0,701.0,-1.0,19.4,19.4,-0.22,0,423.95,419.12,423.86
2023/02/07,13:15:00,49.98,0,38.67,0.0,38.86,109685.5,1032.0,0.0,0.0,108956.5,1.5,70.5,701.0,-1.0,19.11,19.12,-0.05,0,424.72,419.8,426.04
2023/02/07,13:20:00,50.09,0,39.22,0.0,39.32,109687.0,1032.0,0.0,0.0,108958.5,2.0,72.0,701.0,-1.0,19.35,19.35,-0.04,0,428.29,424.35,427.12
2023/02/07,13:25:00,50.05,0,38.49,0.0,38.68,109688.5,1032.0,0.0,0.0,108960.0,1.5,74.0,701.0,-1.0,18.95,18.96,-0.07,0,423.49,418.52,424.74
2023/02/07,14:35:00,50.06,0,33.51,0.0,33.65,109709.0,1032.0,0.0,0.0,108980.0,1.0,94.5,701.0,-1.0,15.97,15.97,-0.31,0,414.65,409.05,412.85
