Date,Time,freq,fwd_run_secs,i_b,i_r,i_y,kvah_f,kvah_r,kvarh_f,kvarh_r,kwh_f,kwh_f_5min,kwh_f_today,kwh_r,pf,pow_act,pow_app,pow_react,rev_run_secs,v_br,v_ry,v_yb
2023/02/07,11:50:00,49.99,0,82.36,82.58,82.12,9318880.0,98160.0,,,9290810.0,40.0,1320.0,62520.0,-1.0,516.82,517.96,-34.65,0,6276.94,6267.71,9.43
2023/02/07,13:10:00,50.01,0,64.19,64.33,63.87,9319540.0,98160.0,,,9291470.0,30.0,1990.0,62520.0,-1.0,407.11,407.8,-23.98,0,6342.05,6332.51,9.79
2023/02/07,13:15:00,50.0,0,67.22,67.39,66.93,9319570.0,98160.0,,,9291500.0,30.0,2020.0,62520.0,-1.0,426.99,427.75,-25.72,0,6351.85,6342.14,9.73
2023/02/07,13:20:00,50.1,0,67.68,67.88,67.38,9319610.0,98160.0,,,9291550.0,50.0,2050.0,62520.0,-1.0,438.33,439.14,-26.78,0,6472.45,6462.43,10.05
2023/02/07,13:25:00,50.04,0,60.11,60.28,59.8,9319650.0,98160.0,,,9291580.0,30.0,2100.0,62520.0,-1.0,391.42,392.05,-22.6,0,6508.52,6497.79,10.77
2023/02/07,14:35:00,50.06,0,45.38,45.47,44.99,9320060.0,98160.0,nan,nan,9292000.0,30.0,2520.0,62520.0,-1.0,295.01,295.43,-15.98,0,6502.62,6492.5,10.11
