Date,Time,node_id,ac_power,apparant_power,dc_bus_voltage,dc_current,dc_power,dc_power_smb,efficiency,energy,energy_5min,energy_today,grid_curnt_1,grid_curnt_2,grid_curnt_3,grid_down,grid_frequency,grid_voltage_v12,grid_voltage_v23,grid_voltage_v31,inv_down,inv_temp,inverter_loss,pf,reactive_power,alarm/01,alarm/02,alarm/03,alarm/04,alarm/05,alarm/06,alarm/07,alarm/08,alarm/09,alarm/10,alarm/11,alarm/12,dc_bus_voltages/0,dc_bus_voltages/1,dc_bus_voltages/2,dc_bus_voltages/3,dc_bus_voltages/4,dc_bus_voltages/5,dc_bus_voltages/6,dc_bus_voltages/7,dc_bus_voltages/8,dc_bus_voltages/9,dc_bus_voltages/10,dc_bus_voltages/11,dc_bus_voltages/12,dc_bus_voltages/13,dc_bus_voltages/14,dc_bus_voltages/15,dc_bus_voltages/16,dc_bus_voltages/17,dc_bus_voltages/18,dc_bus_voltages/19,dc_currents/0,dc_currents/1,dc_currents/2,dc_currents/3,dc_currents/4,dc_currents/5,dc_currents/6,dc_currents/7,dc_currents/8,dc_currents/9,dc_currents/10,dc_currents/11,dc_currents/12,dc_currents/13,dc_currents/14,dc_currents/15,dc_currents/16,dc_currents/17,dc_currents/18,dc_currents/19,mppt_currents/0,mppt_currents/1,mppt_currents/2,mppt_currents/3,mppt_currents/4,mppt_currents/5,mppt_currents/6,mppt_currents/7,mppt_currents/8,mppt_currents/9,mppt_powers/0,mppt_powers/1,mppt_powers/2,mppt_powers/3,mppt_powers/4,mppt_powers/5,mppt_powers/6,mppt_powers/7,mppt_powers/8,mppt_powers/9,mppt_voltages/0,mppt_voltages/1,mppt_voltages/2,mppt_voltages/3,mppt_voltages/4,mppt_voltages/5,mppt_voltages/6,mppt_voltages/7,mppt_voltages/8,mppt_voltages/9,inv_status,timestamp,dc_power_smb/0,dc_power_smb/1
2023/02/07,13:20:00,4,84.98,84.98,593.0,148.0,87.76,0,96.83,1008.0,2.0,55.0,143.0,132.0,142.0,0,50.06,207.0,199.0,213.0,0,42.0,2.78,1.0,-1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675756200.0,,
2023/02/07,13:21:00,4,85.32,85.32,594.0,149.0,88.51,0,96.4,1009.0,1.0,56.0,144.0,134.0,143.0,0,50.07,207.0,199.0,212.0,0,42.0,3.19,1.0,-3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675756260.0,,
2023/02/07,13:22:00,4,85.14,85.14,594.0,148.0,87.91,0,96.85,1010.0,1.0,57.0,144.0,133.0,143.0,0,50.06,206.0,198.0,212.0,0,42.0,2.77,1.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675756320.0,,
2023/02/07,13:23:00,4,84.89,84.89,595.0,148.0,88.06,0,96.4,1012.0,2.0,59.0,143.0,132.0,143.0,0,50.04,206.0,198.0,212.0,0,42.0,3.17,1.0,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675756380.0,,
2023/02/07,13:24:00,4,84.35,84.35,597.0,147.0,87.76,0,96.11,1013.0,1.0,60.0,143.0,132.0,142.0,0,50.04,207.0,197.0,212.0,0,42.0,3.41,1.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675756440.0,,
2023/02/07,13:25:00,4,84.84,84.84,609.0,145.0,88.31,0,96.07,1015.0,2.0,62.0,142.0,134.0,143.0,0,50.02,207.0,199.0,212.0,0,42.0,3.47,1.0,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675756500.0,,
2023/02/07,14:23:00,4,76.88,76.88,604.0,132.0,79.73,0,96.43,1093.0,1.0,140.0,132.0,123.0,133.0,0,50.03,203.0,194.0,208.0,0,42.0,2.85,1.0,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675759980.0,,
2023/02/07,14:24:00,4,75.75,75.75,593.0,133.0,78.87,0,96.04,1095.0,2.0,142.0,132.0,121.0,131.0,0,50.02,203.0,194.0,208.0,0,42.0,3.12,1.0,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675760040.0,,
2023/02/07,14:27:00,4,76.36,76.36,613.0,129.0,79.08,0,96.56,1098.0,1.0,145.0,132.0,122.0,132.0,0,49.99,202.0,193.0,209.0,0,42.0,2.72,1.0,-2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675760220.0,,
2023/02/07,14:28:00,4,76.32,76.32,610.0,129.0,78.69,0,96.99,1100.0,2.0,147.0,132.0,123.0,132.0,0,49.95,202.0,193.0,208.0,0,42.0,2.37,1.0,-3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675760280.0,,
2023/02/07,14:29:00,4,75.75,75.75,606.0,130.0,78.78,0,96.15,1101.0,1.0,148.0,132.0,122.0,131.0,0,49.94,202.0,193.0,208.0,0,42.0,3.03,1.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675760340.0,,
2023/02/07,14:33:00,4,74.41,74.41,595.0,129.0,76.75,0,96.95,1106.0,1.0,153.0,130.0,119.0,128.0,0,50.03,201.0,193.0,208.0,0,42.0,2.34,1.0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675760580.0,,
2023/02/07,14:34:00,4,75.04,75.04,596.0,130.0,77.48,0,96.85,1107.0,1.0,154.0,131.0,120.0,130.0,0,50.04,202.0,193.0,208.0,0,42.0,2.44,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675760640.0,,
2023/02/07,14:35:00,4,75.38,75.38,607.0,129.0,78.3,0,96.27,1108.0,1.0,155.0,131.0,121.0,131.0,0,50.03,201.0,193.0,208.0,0,42.0,2.92,1.0,-3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675760700.0,,
2023/02/07,14:36:00,4,75.18,75.18,615.0,127.0,78.11,0,96.25,1110.0,2.0,157.0,130.0,121.0,130.0,0,50.02,202.0,193.0,208.0,0,42.0,2.93,1.0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675760760.0,,
2023/02/07,14:37:00,4,75.54,75.54,613.0,128.0,78.46,0,96.28,1111.0,1.0,158.0,131.0,123.0,131.0,0,49.98,201.0,193.0,207.0,0,42.0,2.92,1.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1675760820.0,,
