Date,Time,freq,fwd_run_secs,i_b,i_r,i_y,kvah_f,kvah_r,kvarh_f,kvarh_r,kwh_f,kwh_f_5min,kwh_f_today,kwh_r,pf,pow_act,pow_app,pow_react,rev_run_secs,v_br,v_ry,v_yb
2023/02/07,13:10:00,49.99,2147516416.0,66.55,66.48,66.72,10264965.0,58.17,3454.13,690727.88,10221829.0,94.0,5405.0,1.56,1.0,1237.95,1240.49,-79.06,2147516416.0,10734.98,10809.56,10722.5
2023/02/07,13:15:00,49.97,2147516416.0,75.66,75.59,75.86,10265075.0,58.17,3454.13,690734.94,10221939.0,110.0,5499.0,1.56,1.0,1414.79,1418.23,-98.66,2147516416.0,10796.85,10866.96,10781.65
2023/02/07,13:20:00,50.09,2147516416.0,77.77,77.68,77.94,10265204.0,58.17,3454.13,690744.06,10222068.0,129.0,5609.0,1.56,1.0,1450.58,1454.28,-103.51,2147516416.0,10774.07,10843.97,10757.91
2023/02/07,13:25:00,50.06,2147516416.0,79.4,79.32,79.61,10265306.0,58.17,3454.13,690751.44,10222169.0,101.0,5738.0,1.56,1.0,1458.46,1462.38,-106.85,2147516416.0,10607.45,10682.25,10591.15
2023/02/07,14:35:00,50.06,2147516416.0,61.96,61.85,62.12,10266758.0,58.17,3454.13,690844.75,10223619.0,86.0,7203.0,1.56,1.0,1179.96,1182.14,-71.63,2147516416.0,10985.64,11069.6,10979.79
