Date,Time,node_id,ac_power,apparant_power,dc_bus_voltage,dc_current,dc_power,dc_power_smb,efficiency,energy,energy_5min,energy_today,grid_curnt_1,grid_curnt_2,grid_curnt_3,grid_down,grid_frequency,grid_voltage_v12,grid_voltage_v23,grid_voltage_v31,inv_down,inv_temp,inverter_loss,pf,reactive_power,alarm/01,alarm/02,alarm/03,alarm/04,alarm/05,alarm/06,alarm/07,alarm/08,alarm/09,alarm/10,alarm/11,alarm/12,dc_bus_voltages/0,dc_bus_voltages/1,dc_bus_voltages/2,dc_bus_voltages/3,dc_bus_voltages/4,dc_bus_voltages/5,dc_bus_voltages/6,dc_bus_voltages/7,dc_bus_voltages/8,dc_bus_voltages/9,dc_bus_voltages/10,dc_bus_voltages/11,dc_bus_voltages/12,dc_bus_voltages/13,dc_bus_voltages/14,dc_bus_voltages/15,dc_bus_voltages/16,dc_bus_voltages/17,dc_bus_voltages/18,dc_bus_voltages/19,dc_currents/0,dc_currents/1,dc_currents/2,dc_currents/3,dc_currents/4,dc_currents/5,dc_currents/6,dc_currents/7,dc_currents/8,dc_currents/9,dc_currents/10,dc_currents/11,dc_currents/12,dc_currents/13,dc_currents/14,dc_currents/15,dc_currents/16,dc_currents/17,dc_currents/18,dc_currents/19,mppt_currents/0,mppt_currents/1,mppt_currents/2,mppt_currents/3,mppt_currents/4,mppt_currents/5,mppt_currents/6,mppt_currents/7,mppt_currents/8,mppt_currents/9,mppt_powers/0,mppt_powers/1,mppt_powers/2,mppt_powers/3,mppt_powers/4,mppt_powers/5,mppt_powers/6,mppt_powers/7,mppt_powers/8,mppt_powers/9,mppt_voltages/0,mppt_voltages/1,mppt_voltages/2,mppt_voltages/3,mppt_voltages/4,mppt_voltages/5,mppt_voltages/6,mppt_voltages/7,mppt_voltages/8,mppt_voltages/9
2023/02/07,13:15:00,3,39.47,39.45,754.3,61.0,40.12,40.12,98.38,18766.0,3.3,150.1,48.2,48.3,48.0,0,49.97,271.7,269.0,269.4,0,51.8,0.65,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,656.6,654.7,656.1,675.3,,,,,,,,,,,,,,,,,18.6,17.8,18.7,5.9,,,,,,,,,,,,,,,,,18.6,17.8,18.7,5.9,,,,,,,12.21,11.65,12.27,3.98,,,,,,,656.6,654.7,656.1,675.3,,,,,,
2023/02/07,13:20:00,3,38.56,38.54,755.2,59.5,39.3,39.3,98.12,18769.0,3.2,153.3,47.3,47.4,47.0,0,50.05,271.7,269.1,269.9,0,51.8,0.74,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,666.5,645.5,665.8,671.5,,,,,,,,,,,,,,,,,17.9,17.8,18.0,5.8,,,,,,,,,,,,,,,,,17.9,17.8,18.0,5.8,,,,,,,11.93,11.49,11.98,3.89,,,,,,,666.5,645.5,665.8,671.5,,,,,,
2023/02/07,13:25:00,3,37.9,37.88,723.0,57.5,38.43,38.43,98.62,18772.0,3.1,156.4,48.3,48.3,48.0,0,50.04,260.2,258.8,258.3,0,51.1,0.53,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,678.1,662.1,664.7,669.8,,,,,,,,,,,,,,,,,17.1,17.0,17.7,5.7,,,,,,,,,,,,,,,,,17.1,17.0,17.7,5.7,,,,,,,11.6,11.26,11.77,3.82,,,,,,,678.1,662.1,664.7,669.8,,,,,,
2023/02/07,14:35:00,3,35.47,35.46,722.7,54.5,36.31,36.31,97.69,18811.0,3.0,195.0,46.4,46.4,46.2,0,50.07,255.1,253.6,253.2,0,51.6,0.84,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,665.1,654.3,673.5,682.3,,,,,,,,,,,,,,,,,16.5,16.1,16.4,5.5,,,,,,,,,,,,,,,,,16.5,16.1,16.4,5.5,,,,,,,10.97,10.53,11.05,3.75,,,,,,,665.1,654.3,673.5,682.3,,,,,,
