Date,Time,node_id,ac_power,apparant_power,dc_bus_voltage,dc_current,dc_power,dc_power_smb,efficiency,energy,energy_5min,energy_today,grid_curnt_1,grid_curnt_2,grid_curnt_3,grid_down,grid_frequency,grid_voltage_v12,grid_voltage_v23,grid_voltage_v31,inv_down,inv_temp,inverter_loss,pf,reactive_power,alarm/01,alarm/02,alarm/03,alarm/04,alarm/05,alarm/06,alarm/07,alarm/08,alarm/09,alarm/10,alarm/11,alarm/12,dc_bus_voltages/0,dc_bus_voltages/1,dc_bus_voltages/2,dc_bus_voltages/3,dc_bus_voltages/4,dc_bus_voltages/5,dc_bus_voltages/6,dc_bus_voltages/7,dc_bus_voltages/8,dc_bus_voltages/9,dc_bus_voltages/10,dc_bus_voltages/11,dc_bus_voltages/12,dc_bus_voltages/13,dc_bus_voltages/14,dc_bus_voltages/15,dc_bus_voltages/16,dc_bus_voltages/17,dc_bus_voltages/18,dc_bus_voltages/19,dc_currents/0,dc_currents/1,dc_currents/2,dc_currents/3,dc_currents/4,dc_currents/5,dc_currents/6,dc_currents/7,dc_currents/8,dc_currents/9,dc_currents/10,dc_currents/11,dc_currents/12,dc_currents/13,dc_currents/14,dc_currents/15,dc_currents/16,dc_currents/17,dc_currents/18,dc_currents/19,mppt_currents/0,mppt_currents/1,mppt_currents/2,mppt_currents/3,mppt_currents/4,mppt_currents/5,mppt_currents/6,mppt_currents/7,mppt_currents/8,mppt_currents/9,mppt_powers/0,mppt_powers/1,mppt_powers/2,mppt_powers/3,mppt_powers/4,mppt_powers/5,mppt_powers/6,mppt_powers/7,mppt_powers/8,mppt_powers/9,mppt_voltages/0,mppt_voltages/1,mppt_voltages/2,mppt_voltages/3,mppt_voltages/4,mppt_voltages/5,mppt_voltages/6,mppt_voltages/7,mppt_voltages/8,mppt_voltages/9
2023/02/07,13:15:00,12,35.65,35.65,638.98,56.7,36.23,36.32,98.38,419644.52,2.57,137.43,43.4,43.0,43.0,0,49.97,474.7,478.0,477.6,0,67.9,0.58,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,636.2,636.2,642.5,642.5,642.0,642.0,641.9,641.9,,,,,,,,,,,,,7.0,7.3,7.0,7.1,7.0,7.2,7.1,7.0,,,,,,,,,,,,,14.3,14.1,14.2,14.1,,,,,,,8.99,9.0,9.08,9.05,,,,,,,636.2,642.5,642.0,641.9,,,,,,
2023/02/07,13:20:00,12,36.15,36.15,636.74,57.7,36.74,36.74,98.37,419647.05,2.53,139.96,44.1,43.8,43.8,0,50.08,473.5,476.1,475.0,0,68.0,0.59,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,630.0,630.0,642.5,642.5,638.7,638.7,635.8,635.8,,,,,,,,,,,,,7.1,7.4,7.1,7.2,7.1,7.3,7.3,7.2,,,,,,,,,,,,,14.5,14.3,14.4,14.5,,,,,,,9.15,9.19,9.22,9.22,,,,,,,630.0,642.5,638.7,635.8,,,,,,
2023/02/07,13:25:00,12,35.6,35.6,628.65,57.6,36.21,36.3,98.3,419650.18,3.13,143.09,43.9,43.8,43.6,0,50.04,466.3,470.2,469.6,0,68.1,0.61,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,630.1,630.1,630.5,630.5,630.0,630.0,629.9,629.9,,,,,,,,,,,,,7.0,7.3,7.2,7.2,7.1,7.3,7.3,7.2,,,,,,,,,,,,,14.3,14.4,14.4,14.5,,,,,,,9.01,9.07,9.07,9.1,,,,,,,630.1,630.5,630.0,629.9,,,,,,
2023/02/07,14:35:00,12,28.76,28.76,632.25,46.2,29.21,29.32,98.45,419684.9,2.63,177.81,34.5,34.3,34.3,0,50.06,479.4,483.5,482.8,0,65.1,0.45,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,636.2,636.2,636.5,636.5,630.0,630.0,635.8,635.8,,,,,,,,,,,,,5.6,5.9,5.7,5.8,5.8,5.9,5.8,5.7,,,,,,,,,,,,,11.5,11.5,11.7,11.5,,,,,,,7.29,7.3,7.34,7.34,,,,,,,636.2,636.5,630.0,635.8,,,,,,
